condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,valid-sd,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Fraser 2021,0,0.18382002487927698,0.6541369851067282,0.862987756729126,0.6578191919191919,0.9648035168647766,7121.0,0.21689376048794418,0.7946576203804145,,,
fcf_s1_random,0,,,,,,,,,0.19004268218490306,0.3442074873494798,0.1450658730332175
fcf_s1_random,1,,,,,,,,,-0.00103035916651253,0.5695276454511295,0.0
fcf_s1_random,2,,,,,,,,,-0.007453881841657842,0.7906539184815473,0.0
fcf_s1_random,3,,,,,,,,,0.19817005583789105,0.5461250588088116,0.0007498091657194283
fcf_s1_random,4,,,,,,,,,-0.0002124683417977344,0.7149331977681329,0.0
fcf_s1_random,5,,,,,,,,,0.09443030397038082,0.6878365504004805,6.188383139260623e-13
fcf_s1_random,6,,,,,,,,,0.11667682227403063,0.7846527051472308,1.673681837566221e-08
fcf_s1_random,7,,,,,,,,,0.3096027999694544,0.7079932217885336,0.0
fcf_s1_random,8,,,,,,,,,-0.03848473549498872,0.8104795227882944,0.0
fcf_s1_random,9,,,,,,,,,0.2413425489308751,0.3220379960837859,6.801181839932724e-11
fcf_s1_random,10,,,,,,,,,0.05354708747799006,0.6881993222231256,0.0
fcf_s1_random,11,,,,,,,,,0.04143571093802184,0.6307105308026162,0.0
fcf_s1_random,12,,,,,,,,,0.029130484511476925,0.7383486723108205,0.0
fcf_s1_random,13,,,,,,,,,0.11749156560853176,0.4141067460820337,6.621391848149472e-07
fcf_s1_random,14,,,,,,,,,0.09371738990212182,0.7373913928637547,2.2374546659875705e-11
fcf_s1_random,15,,,,,,,,,-0.11343927808011163,0.7727933995001174,0.0
fcf_s1_random,16,,,,,,,,,0.09502456199927806,0.7629091315067295,1.3766765505351941e-14
fcf_s1_random,17,,,,,,,,,0.008014509076943755,0.789070384591257,0.0
fcf_s1_random,18,,,,,,,,,0.1154396862631616,0.7741494333673483,2.794322107035896e-09
fcf_s1_random,19,,,,,,,,,0.3005010847939639,0.5636252305543946,0.0
fcf_s1_random,20,,,,,,,,,0.20591394007318056,0.5680071488955579,0.00330486869420632
fcf_s1_random,21,,,,,,,,,0.13601890439248515,0.767128993016368,0.0005585265605789758
fcf_s1_random,22,,,,,,,,,0.31408284900407096,0.6624772406321501,0.0
fcf_s1_random,23,,,,,,,,,0.11628355544855654,0.6578220334572789,2.638458559567347e-05
fcf_s1_random,24,,,,,,,,,-0.15689610027345044,0.6384691275779094,0.0
fcf_s1_random,25,,,,,,,,,0.12422521570983482,0.6048892071150909,0.00012397305654876511
fcf_s1_random,26,,,,,,,,,-0.030104564187035776,0.7059605464102139,0.0
fcf_s1_random,27,,,,,,,,,0.1392105650275733,0.7298932010112821,0.006531513408294831
fcf_s1_random,28,,,,,,,,,0.11963250590741471,0.6535451380676093,1.710122971654293e-05
fcf_s1_random,29,,,,,,,,,0.24734746034223387,0.8256175194514153,1.3331091786028537e-10
fcf_s1_random,30,,,,,,,,,-0.057621516095982116,0.6521976440004981,0.0
fcf_s1_random,31,,,,,,,,,0.26901509082500713,0.4273774314033145,6.616929226765933e-14
fcf_s1_random,32,,,,,,,,,0.07095161258956162,0.7493594412927727,0.0
fcf_s1_random,33,,,,,,,,,0.10964784547587177,0.7810395424400557,1.4216710031433877e-09
fcf_s1_random,34,,,,,,,,,-0.0322846257059685,0.6931870237168232,0.0
fcf_s1_random,35,,,,,,,,,0.15337291267215974,0.5729336553260357,0.1610250894527614
fcf_s1_random,36,,,,,,,,,0.10951504957162089,0.7978541940749605,2.3569670659639996e-09
fcf_s1_random,37,,,,,,,,,0.04319776898303734,0.7526452815302498,0.0
fcf_s1_random,38,,,,,,,,,-0.016999145916408442,0.6800621904280324,0.0
fcf_s1_random,39,,,,,,,,,0.10750743023100925,0.8221588683087728,1.1965095580990237e-10
fcf_s1_random,40,,,,,,,,,-0.053818357767731355,0.5657271996045083,0.0
fcf_s1_random,41,,,,,,,,,0.020586959124336543,0.7493154411191683,0.0
fcf_s1_random,42,,,,,,,,,0.07873238159974096,0.6921680480204959,0.0
fcf_s1_random,43,,,,,,,,,0.04741986294714068,0.7297505953109906,0.0
fcf_s1_random,44,,,,,,,,,0.02316216815376438,0.7781698843035141,0.0
fcf_s1_random,45,,,,,,,,,0.012790850507405922,0.6651646551227303,0.0
fcf_s1_random,46,,,,,,,,,0.02326045659274936,0.7510658664032864,0.0
fcf_s1_random,47,,,,,,,,,0.24866071866013292,0.6310891498800385,1.0165202013467933e-12
fcf_s1_random,48,,,,,,,,,0.1425686400911519,0.38110145126548267,0.019099659123182677
fcf_s1_random,49,,,,,,,,,-0.0484769049814781,0.7198305067034478,0.0
s1_random,0,,,,,,,,,0.026101281978578358,0.7245931925177252,0.0
s1_random,1,,,,,,,,,0.22909360929451855,0.7794093356384292,1.2385956983163027e-05
