condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,valid-sd,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Dry Creek 2020,0,0.2051086603564236,0.7382410700288716,1.0480892658233643,0.5988861327663596,0.7546440362930298,4252.0,0.25270951893725163,0.9909454932431695,,,
fcf_s1_random,0,,,,,,,,,0.1673545237748673,1.0308598131518818,4.7649327981291734e-05
fcf_s1_random,1,,,,,,,,,0.08987023234983045,0.8346910908499511,2.398081733190338e-14
fcf_s1_random,2,,,,,,,,,0.1449428708204172,0.7728331533373961,4.058124319983314e-05
fcf_s1_random,3,,,,,,,,,0.368343893153091,0.8406818727287102,0.0
fcf_s1_random,4,,,,,,,,,-0.15739093197352924,0.9235892467061932,0.0
fcf_s1_random,5,,,,,,,,,0.2831520818975369,1.049848762955929,0.0003265404609933409
fcf_s1_random,6,,,,,,,,,0.0678074271478231,0.9041222171545426,2.220446049250313e-16
fcf_s1_random,7,,,,,,,,,0.17101146853727828,1.061524613394781,0.00028380033247832337
fcf_s1_random,8,,,,,,,,,0.3333794906251046,0.683615358415,0.0
fcf_s1_random,9,,,,,,,,,0.3936362323553939,0.868514290034347,0.0
fcf_s1_random,10,,,,,,,,,0.35353373663838356,0.8336041979227858,0.0
fcf_s1_random,11,,,,,,,,,0.13149325589571428,0.9640870190215678,7.661858369978347e-07
fcf_s1_random,12,,,,,,,,,-0.1317305022170484,0.8963281513645552,0.0
fcf_s1_random,13,,,,,,,,,0.10661779252667622,0.9427940330286574,1.8640422538851453e-11
fcf_s1_random,14,,,,,,,,,0.03603851774232701,0.7757345939273653,0.0
fcf_s1_random,15,,,,,,,,,0.37239045912550256,0.9523382758273276,0.0
fcf_s1_random,16,,,,,,,,,0.36622385292725884,0.9619851793637063,0.0
fcf_s1_random,17,,,,,,,,,0.09787954199498658,0.7835664140828138,6.732392421326949e-13
fcf_s1_random,18,,,,,,,,,0.04794809749459621,0.6956926914251458,0.0
fcf_s1_random,19,,,,,,,,,0.2651031656580094,0.85392468363036,0.0002473728888556792
fcf_s1_random,20,,,,,,,,,0.16913190225383345,0.9816436860771242,0.005506685857318727
fcf_s1_random,21,,,,,,,,,0.17509697025170148,0.9105767688754391,0.0714191152671706
fcf_s1_random,22,,,,,,,,,0.08711968105061599,0.9785457631083412,0.0
fcf_s1_random,23,,,,,,,,,0.596628302695632,0.6198100982992417,0.0
fcf_s1_random,24,,,,,,,,,0.44625363019948117,0.7972788140010537,0.0
fcf_s1_random,25,,,,,,,,,0.32860036934717474,0.8756673967487775,4.440892098500626e-16
fcf_s1_random,26,,,,,,,,,0.252970924829995,0.9895235436231453,0.010322112942052541
fcf_s1_random,27,,,,,,,,,0.0856574806184809,0.9508681457886068,0.0
fcf_s1_random,28,,,,,,,,,0.15722129327054643,1.0808462405229033,5.7997207425719566e-05
fcf_s1_random,29,,,,,,,,,0.06637017275145193,0.8205640187870538,0.0
fcf_s1_random,30,,,,,,,,,0.1538145014986357,0.9738142536656845,0.0010519339936434502
fcf_s1_random,31,,,,,,,,,-0.08470118628359256,0.8923966825449321,0.0
fcf_s1_random,32,,,,,,,,,-0.060006759313942795,0.96359405678212,0.0
fcf_s1_random,33,,,,,,,,,0.3212135993882184,0.996229374928871,2.6935417674067708e-08
fcf_s1_random,34,,,,,,,,,0.3879983825439671,0.5536821533600432,0.0
fcf_s1_random,35,,,,,,,,,0.2690188888692001,0.9931657703300898,0.003389173448223426
fcf_s1_random,36,,,,,,,,,0.2048686688554642,0.8356219215197448,0.29399176894961054
fcf_s1_random,37,,,,,,,,,0.015188971361625864,0.9165771186796083,0.0
fcf_s1_random,38,,,,,,,,,0.26796358911890705,0.8928225933184807,9.031432289008379e-05
fcf_s1_random,39,,,,,,,,,0.23897239516539023,0.8760720279501789,0.10883131807542168
fcf_s1_random,40,,,,,,,,,0.20561165792638353,0.5983691976500211,0.20293484739465972
fcf_s1_random,41,,,,,,,,,0.16865006859925458,0.9475078537382081,0.006604935005594115
fcf_s1_random,42,,,,,,,,,0.2678625274773112,1.0060262330536478,0.028945772502674938
fcf_s1_random,43,,,,,,,,,0.027147493968647695,0.8133179176740803,0.0
fcf_s1_random,44,,,,,,,,,0.5376466014581435,0.6569477636790475,0.0
fcf_s1_random,45,,,,,,,,,0.238479663489476,0.9473508363423757,0.03601158987062658
fcf_s1_random,46,,,,,,,,,0.1090815763861291,0.9813176099012706,9.862938554761058e-08
fcf_s1_random,47,,,,,,,,,0.25184269415535177,0.7820356182157444,1.9108724230942897e-05
fcf_s1_random,48,,,,,,,,,0.17885535369775185,0.8235504453344267,0.058969091369741156
fcf_s1_random,49,,,,,,,,,0.03554119939070494,0.955181148123352,0.0
s1_random,0,,,,,,,,,0.17110025094854184,0.7920164004836501,0.01651571882189784
s1_random,1,,,,,,,,,0.056814885279430814,0.8088693214488023,0.0
s1_random,2,,,,,,,,,0.22181850089594068,0.7894266091945931,0.3859510524909675
s1_random,3,,,,,,,,,0.11060989652575748,0.9937986290242676,7.026090820261288e-11
s1_random,4,,,,,,,,,0.15847219251525604,0.9811089085246598,0.0019319841406075788
s1_random,5,,,,,,,,,0.23829591157313154,0.88384000696826,0.05204116681419935
s1_random,6,,,,,,,,,-0.1358707558862279,0.9637374003382108,0.0
s1_random,7,,,,,,,,,0.2613000478384087,0.7472314674168462,0.0006857426780695342
s1_random,8,,,,,,,,,0.3073984308789738,1.0320973525986588,4.1792613814095603e-10
s1_random,9,,,,,,,,,0.2430311864073482,0.7056631604610881,0.021200288101344
s1_random,10,,,,,,,,,0.3896660973994183,0.8757787539678675,0.0
s1_random,11,,,,,,,,,0.07043325860391055,0.981439028039767,0.0
s1_random,12,,,,,,,,,0.0060017639745324975,0.7689839128563615,0.0
s1_random,13,,,,,,,,,0.49971703624016683,0.6017108663824724,0.0
s1_random,14,,,,,,,,,0.15517296081264625,1.0559473128382875,1.116287955937878e-05
s1_random,15,,,,,,,,,-0.012816815091103198,0.8125282677160995,0.0
s1_random,16,,,,,,,,,0.26724425211982833,0.6552362214244523,0.0009931413845560844
s1_random,17,,,,,,,,,-0.023009036832085404,1.0080523942291244,0.0
s1_random,18,,,,,,,,,-0.04029553570285313,0.9649693753193165,0.0
s1_random,19,,,,,,,,,0.4518915477097005,0.7338849530517148,0.0
s1_random,20,,,,,,,,,-0.011559791316510897,0.9943532349670907,0.0
s1_random,21,,,,,,,,,0.058395507415735404,0.8377352809446433,0.0
s1_random,22,,,,,,,,,0.35950210302076396,0.7482108981921701,0.0
s1_random,23,,,,,,,,,0.18946733153053533,0.7835373850650145,0.2514242851883337
s1_random,24,,,,,,,,,0.09932207685468185,0.7589145362955633,1.1093348462054564e-12
s1_random,25,,,,,,,,,0.25155126084822466,0.719946569143013,0.006839344129361269
s1_random,26,,,,,,,,,0.246011198719666,0.9965424766068877,0.024410423148172766
s1_random,27,,,,,,,,,0.3283207025481114,1.0595307820681439,1.0658141036401503e-14
s1_random,28,,,,,,,,,0.37553933698881103,1.0228800872204176,0.0
s1_random,29,,,,,,,,,0.4583511554330515,0.7715201697046302,0.0
s1_random,30,,,,,,,,,0.09319915805509017,0.965764378964428,2.19824158875781e-14
s1_random,31,,,,,,,,,0.058330029347589164,0.9556921920658799,0.0
s1_random,32,,,,,,,,,-0.008729041187392662,0.967051683012892,0.0
s1_random,33,,,,,,,,,0.5041783686907948,0.6553771307937745,0.0
s1_random,34,,,,,,,,,0.005050390270710524,0.779105096955499,0.0
s1_random,35,,,,,,,,,0.3478357993887478,0.8531008981118593,0.0
s1_random,36,,,,,,,,,-0.05754336554502743,0.9134928924695336,0.0
s1_random,37,,,,,,,,,0.1601516016720336,0.8814333879109312,0.011626929485635484
s1_random,38,,,,,,,,,0.156930246207601,0.846079513964298,0.001412519709496518
s1_random,39,,,,,,,,,0.27490096429183164,1.0610059244362782,0.002896104023980106
s1_random,40,,,,,,,,,0.17890877882715106,0.869995825255989,0.04974811863741091
s1_random,41,,,,,,,,,0.09808610854281495,0.8977559604717303,4.926348218248222e-11
s1_random,42,,,,,,,,,0.009741603474088086,0.8044496242626026,0.0
s1_random,43,,,,,,,,,0.16302000305260742,1.0374628925888618,3.981460967161787e-05
s1_random,44,,,,,,,,,0.05656246231636605,0.8337691157656336,0.0
