condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,valid-sd,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Mores 2020,0,0.08426767662873491,1.0739974121237865,1.7877546548843384,0.4862625850340136,0.5741770267486572,3887.0,0.15104450340897663,1.6996863058723095,,,
fcf_s1_random,0,,,,,,,,,0.15349620143028878,1.7013774964015054,4.778194025290006e-05
fcf_s1_random,1,,,,,,,,,0.5407624222286797,1.4208627912252865,0.0
fcf_s1_random,2,,,,,,,,,0.09735449858119519,1.7134140426571638,0.5426715652260543
fcf_s1_random,3,,,,,,,,,0.2243993888925755,1.6956088502832114,0.0
fcf_s1_random,4,,,,,,,,,0.19019502159849194,1.7057418933601043,8.42321101757193e-10
fcf_s1_random,5,,,,,,,,,0.10209037784414275,1.718302949237895,0.41565909463722717
fcf_s1_random,6,,,,,,,,,0.37192111279003287,1.608084330993438,0.0
fcf_s1_random,7,,,,,,,,,0.40093765548837335,1.62323285075616,0.0
fcf_s1_random,8,,,,,,,,,0.13158173694282055,1.5831743706192603,0.006244456498423867
fcf_s1_random,9,,,,,,,,,0.17458969942379343,1.7931678951871968,8.217671343402344e-08
fcf_s1_random,10,,,,,,,,,0.08490153862354642,1.7420663631544508,0.7989838866579573
fcf_s1_random,11,,,,,,,,,0.2355029993770969,1.7124094406270947,0.0
fcf_s1_random,12,,,,,,,,,0.33162562673100493,1.4541016505842328,0.0
fcf_s1_random,13,,,,,,,,,0.31544806277573834,1.4241058089982068,0.0
fcf_s1_random,14,,,,,,,,,0.04044797811367036,1.7139471628395988,0.006909593352230292
fcf_s1_random,15,,,,,,,,,0.2772115721300704,1.700366107847904,0.0
fcf_s1_random,16,,,,,,,,,0.23676510991491498,1.6536313647557668,0.0
fcf_s1_random,17,,,,,,,,,0.28644682457693643,1.6958917410387442,0.0
fcf_s1_random,18,,,,,,,,,0.37879198991542845,1.4016371158593535,0.0
fcf_s1_random,19,,,,,,,,,0.14154565971525077,1.7341029575713627,0.00010412260646353033
fcf_s1_random,20,,,,,,,,,0.11525110371159593,1.722080519306331,0.05225604371013959
fcf_s1_random,21,,,,,,,,,0.006014464697898353,1.6952400930890055,4.525528107812704e-08
fcf_s1_random,22,,,,,,,,,0.18155399575444198,1.7303111856169988,2.4497024408987045e-09
fcf_s1_random,23,,,,,,,,,-0.08022546444388601,1.7633605454036685,0.0
fcf_s1_random,24,,,,,,,,,0.1936109076781456,1.7301372074727484,5.546008097212507e-12
fcf_s1_random,25,,,,,,,,,0.25851733922543385,1.6981838066255799,0.0
fcf_s1_random,26,,,,,,,,,0.0732322595207541,1.7776224084600298,0.6519771573647437
fcf_s1_random,27,,,,,,,,,0.15476911894181208,1.719733480382588,0.00010118199203268397
fcf_s1_random,28,,,,,,,,,0.25334639611558646,1.7178267329324899,0.0
fcf_s1_random,29,,,,,,,,,0.17327034113197634,1.7409203729430738,9.438575920839298e-08
fcf_s1_random,30,,,,,,,,,0.1986663898077398,1.6920990535478428,6.710143551913461e-11
fcf_s1_random,31,,,,,,,,,0.26652530959174114,1.6400120648328513,0.0
fcf_s1_random,32,,,,,,,,,0.257785700613628,1.7651965125094269,0.0
fcf_s1_random,33,,,,,,,,,0.17296494527441253,1.7249695228257869,1.3762013144624774e-06
fcf_s1_random,34,,,,,,,,,0.1867561771102727,1.7283416759275139,1.691291551253471e-10
fcf_s1_random,35,,,,,,,,,0.4532993918314197,1.5453512734695887,0.0
fcf_s1_random,36,,,,,,,,,0.16198043250806402,1.731094867277544,7.040626062160271e-07
fcf_s1_random,37,,,,,,,,,0.12029305173425753,1.5873173999407755,0.022615990338394232
fcf_s1_random,38,,,,,,,,,-0.044461959492642505,1.7585106518220839,3.9968028886505635e-15
fcf_s1_random,39,,,,,,,,,0.3033170265071311,1.6877105870835114,0.0
fcf_s1_random,40,,,,,,,,,0.19939304190037152,1.686380866105828,1.6266987756807794e-12
fcf_s1_random,41,,,,,,,,,-0.04642981094706353,1.6616825973201463,0.0
fcf_s1_random,42,,,,,,,,,0.21002115487418085,1.7371064279474469,1.84297022087776e-14
fcf_s1_random,43,,,,,,,,,0.2697190032102611,1.6615000369455584,0.0
fcf_s1_random,44,,,,,,,,,0.09744330502991831,1.7366951911337933,0.4521095485371376
fcf_s1_random,45,,,,,,,,,0.30190507715438086,1.5034740166482632,0.0
fcf_s1_random,46,,,,,,,,,0.08181043111468068,1.6959419828828755,0.4110397040181999
fcf_s1_random,47,,,,,,,,,0.2845798785507614,1.7047391491853658,0.0
fcf_s1_random,48,,,,,,,,,0.32051802697003307,1.69787751308159,0.0
fcf_s1_random,49,,,,,,,,,0.19091787867930843,1.7098810907586448,2.7428948001784192e-11
fcf_s1_random,50,,,,,,,,,0.347167493528316,1.6662474750082443,0.0
fcf_s1_random,51,,,,,,,,,0.16528340635374963,1.7171362809158468,1.4987375207553555e-07
fcf_s1_random,52,,,,,,,,,0.22162425642665623,1.7168998131589182,0.0
fcf_s1_random,53,,,,,,,,,0.2848817291426599,1.6486359295921191,0.0
fcf_s1_random,54,,,,,,,,,0.12092017549405139,1.7121930723034737,0.044401595790465986
fcf_s1_random,55,,,,,,,,,0.20394441922730633,1.722566438302221,1.1975309632816789e-11
fcf_s1_random,56,,,,,,,,,0.2577919661125227,1.6491540521395145,0.0
fcf_s1_random,57,,,,,,,,,0.4541215292231248,1.5363872897138025,0.0
fcf_s1_random,58,,,,,,,,,0.2122576956440296,1.7284214394568205,5.329070518200751e-15
fcf_s1_random,59,,,,,,,,,0.025254115351643843,1.740449420661139,0.0002656082728533793
fcf_s1_random,60,,,,,,,,,0.11502522275670557,1.719899699772238,0.04984823973595387
fcf_s1_random,61,,,,,,,,,0.12514358365895323,1.7407266955937022,0.010223405141322583
fcf_s1_random,62,,,,,,,,,0.1246254933174351,1.7306198071688428,0.009184660207039563
fcf_s1_random,63,,,,,,,,,0.48141251997943896,1.6227703697926061,0.0
fcf_s1_random,64,,,,,,,,,0.2296184110169963,1.6527561928107488,0.0
fcf_s1_random,65,,,,,,,,,0.2060925885652929,1.7763783336209,5.617728504603292e-14
fcf_s1_random,66,,,,,,,,,0.32137510438474587,1.673331874928572,0.0
fcf_s1_random,67,,,,,,,,,0.333751469391715,1.6824090571012644,0.0
fcf_s1_random,68,,,,,,,,,0.3633073168434509,1.728317013919412,0.0
fcf_s1_random,69,,,,,,,,,0.15910994272209994,1.722198294666435,2.2495711863079748e-05
fcf_s1_random,70,,,,,,,,,0.3337271325996098,1.6630988002111302,0.0
fcf_s1_random,71,,,,,,,,,0.10703136970333271,1.7746139331650286,0.17568162062322568
fcf_s1_random,72,,,,,,,,,0.04649334346239715,1.714531860105968,0.019483356598555046
fcf_s1_random,73,,,,,,,,,-0.09136729923483522,1.7620483219264258,0.0
fcf_s1_random,74,,,,,,,,,0.11217629526556562,1.7159104626816384,0.05781393765660181
fcf_s1_random,75,,,,,,,,,0.08699571382712004,1.7458053971107153,0.7550942117048067
fcf_s1_random,76,,,,,,,,,0.11755272306000669,1.7144043691860948,0.04910830924365839
fcf_s1_random,77,,,,,,,,,0.5402420708884776,1.4765642729678423,0.0
fcf_s1_random,78,,,,,,,,,0.0896158657556754,1.7124423953836414,0.979227615946292
fcf_s1_random,79,,,,,,,,,0.2017109827693231,1.7460251567962584,6.061817714453355e-13
fcf_s1_random,80,,,,,,,,,0.03428955097996633,1.7235414944621266,0.0038197790711915758
fcf_s1_random,81,,,,,,,,,0.21520351280301583,1.527311219350676,4.440892098500626e-15
fcf_s1_random,82,,,,,,,,,0.3421240630505729,1.6936008926012034,0.0
fcf_s1_random,83,,,,,,,,,0.3361521138056769,1.6235597254582452,0.0
fcf_s1_random,84,,,,,,,,,0.20784735798379636,1.7377265612476445,6.661338147750939e-16
fcf_s1_random,85,,,,,,,,,0.3329153584924834,1.4348370400634167,0.0
fcf_s1_random,86,,,,,,,,,0.19619215817165278,1.7035571301831272,3.481437360619566e-12
fcf_s1_random,87,,,,,,,,,-0.08579441296950947,1.7554347469885818,0.0
fcf_s1_random,88,,,,,,,,,0.10943373769830861,1.5471533434149332,0.10036837489632755
fcf_s1_random,89,,,,,,,,,0.2117730794084637,1.695128504809245,6.661338147750939e-16
fcf_s1_random,90,,,,,,,,,0.2738451503684547,1.6796976027461574,0.0
fcf_s1_random,91,,,,,,,,,0.04637734928217892,1.753827629871879,0.01026088273558634
fcf_s1_random,92,,,,,,,,,0.36100595432718885,1.5355396088251787,0.0
fcf_s1_random,93,,,,,,,,,0.3899280416689675,1.6265145170915154,0.0
fcf_s1_random,94,,,,,,,,,0.23138645994979937,1.7215634340982402,0.0
fcf_s1_random,95,,,,,,,,,0.12860858793633265,1.677753904521081,0.008854879980621844
fcf_s1_random,96,,,,,,,,,0.1122260306097114,1.7119509812146925,0.05823035393222509
fcf_s1_random,97,,,,,,,,,0.25472866590434523,1.7591986406512534,0.0
fcf_s1_random,98,,,,,,,,,0.462128161362731,1.558677872173622,0.0
fcf_s1_random,99,,,,,,,,,0.05952113813951791,1.7127352560134252,0.1293745924042955
s1_random,0,,,,,,,,,0.42484969156925056,1.5871830598736896,0.0
s1_random,1,,,,,,,,,0.06525459832506482,1.7175192490643383,0.258497127416105
s1_random,2,,,,,,,,,0.46060554175449353,1.4374385987345146,0.0
s1_random,3,,,,,,,,,0.22955456119109507,1.698625198011937,0.0
s1_random,4,,,,,,,,,0.28768396178251987,1.734322572857253,0.0
s1_random,5,,,,,,,,,0.0973667204617383,1.7250652414605834,0.36806744861052887
s1_random,6,,,,,,,,,0.30348534251139403,1.6404476816011544,0.0
