condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,valid-sd,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Cameron 2021,0,0.015191728832118346,1.0666044459623203,1.4131609201431274,0.48171914042978514,0.9171171188354492,2469.0,0.01595815870435015,1.292956554179301,,,
fcf_s1_random,0,,,,,,,,,0.19984481595529766,0.5182800981235841,0.0
fcf_s1_random,1,,,,,,,,,0.033165691619315714,1.2978905410008112,0.12784525600624286
fcf_s1_random,2,,,,,,,,,-0.15030012791067543,1.3365210125704736,8.215650382226158e-15
fcf_s1_random,3,,,,,,,,,0.17576369476904036,0.487007214312582,1.9184653865522705e-13
fcf_s1_random,4,,,,,,,,,0.15067007407603727,1.1008095479981352,2.3230306567256775e-12
fcf_s1_random,5,,,,,,,,,0.24145761276691516,1.1519214786187555,0.0
fcf_s1_random,6,,,,,,,,,-0.002345810505547459,1.3345938606005652,0.36321952154610093
fcf_s1_random,7,,,,,,,,,0.0593152578580296,1.2728237870858994,0.04898631329229097
fcf_s1_random,8,,,,,,,,,-0.11179478049474957,1.3154803887420419,3.0381523963285417e-09
fcf_s1_random,9,,,,,,,,,0.36770760128573715,0.5437630835971198,0.0
fcf_s1_random,10,,,,,,,,,-0.06799015431419411,1.2468332319701168,2.2463322063792646e-05
fcf_s1_random,11,,,,,,,,,0.21045362296841008,0.5413179032555334,0.0
fcf_s1_random,12,,,,,,,,,0.12755808845094338,1.2752201040809792,6.323709267341826e-08
fcf_s1_random,13,,,,,,,,,0.1417217129161193,0.885074048318582,1.566569096667081e-11
fcf_s1_random,14,,,,,,,,,0.08319493301236043,1.169100373954677,0.004521779634635292
fcf_s1_random,15,,,,,,,,,-0.008160362379053899,1.0915432066676267,0.3883547246815693
fcf_s1_random,16,,,,,,,,,0.02972497691430302,1.2119558375652157,0.3065360896276301
fcf_s1_random,17,,,,,,,,,0.13044621679103022,1.3241345037183843,7.835424309377004e-09
fcf_s1_random,18,,,,,,,,,0.010488568063338324,1.2884729503103263,0.5556687780725194
fcf_s1_random,19,,,,,,,,,0.1919882389362199,0.9511473816976859,0.0
fcf_s1_random,20,,,,,,,,,-0.01259001146945346,1.2253634135369857,0.5831970212650341
fcf_s1_random,21,,,,,,,,,0.022600699378272672,1.3307209891062914,0.48186335984510875
fcf_s1_random,22,,,,,,,,,0.1497588530055744,1.2747294012614365,2.1360468949183087e-11
fcf_s1_random,23,,,,,,,,,0.0756028429952679,0.6234920210214583,0.0006410980493229967
fcf_s1_random,24,,,,,,,,,0.06485385719166935,1.1755795829120514,0.030270722340331346
fcf_s1_random,25,,,,,,,,,0.08642003628871636,0.8853264408455863,1.7994703318313654e-05
fcf_s1_random,26,,,,,,,,,0.1479533788463675,0.9437535916356236,1.503241975342462e-13
fcf_s1_random,27,,,,,,,,,-0.04718352761018701,1.3616481507814513,0.0025146845946757423
fcf_s1_random,28,,,,,,,,,-0.005890877533325269,1.1630077051389107,0.7300227911469579
fcf_s1_random,29,,,,,,,,,0.16103405721920122,1.0984263495922728,0.0
fcf_s1_random,30,,,,,,,,,0.04450257461991029,0.6420954693577133,0.047056620251381576
fcf_s1_random,31,,,,,,,,,0.04827497387654533,1.2316755817490155,0.04019693418774639
fcf_s1_random,32,,,,,,,,,0.007781629854732857,1.224595116288442,0.9067963685800735
fcf_s1_random,33,,,,,,,,,-0.09819638293229857,1.307688841392781,3.579581040469293e-07
fcf_s1_random,34,,,,,,,,,0.008726858275432944,1.1175698192803334,0.7226860928349048
fcf_s1_random,35,,,,,,,,,0.13844979494569498,1.2987082901692082,2.706419977016594e-09
fcf_s1_random,36,,,,,,,,,0.11419072286347258,1.279119161347407,1.0774717258410504e-06
fcf_s1_random,37,,,,,,,,,0.006894566590564411,1.3236334233910245,0.9353664043626719
fcf_s1_random,38,,,,,,,,,0.1164635482736139,1.1714345009168283,6.219506137883357e-06
fcf_s1_random,39,,,,,,,,,0.021159323977252353,1.262319375872228,0.3356797645495737
fcf_s1_random,40,,,,,,,,,0.02173443481707487,1.06666276290866,0.5888903519908635
fcf_s1_random,41,,,,,,,,,0.21890480425870618,1.0545390798138792,0.0
fcf_s1_random,42,,,,,,,,,0.2071493788002619,0.8962247798481802,0.0
fcf_s1_random,43,,,,,,,,,0.19281735009577905,1.1028482160309605,0.0
fcf_s1_random,44,,,,,,,,,0.14715089944435078,1.2957615191392255,7.280176461677001e-11
fcf_s1_random,45,,,,,,,,,0.037820184917998094,0.9878336777383981,0.16333098180788763
fcf_s1_random,46,,,,,,,,,0.04787274634042739,1.2622036617100238,0.017161277723972468
fcf_s1_random,47,,,,,,,,,0.0890046558978342,1.2785092260222828,7.712966814787947e-05
fcf_s1_random,48,,,,,,,,,0.2080150474627133,1.183992640217702,0.0
fcf_s1_random,49,,,,,,,,,0.07652198246252233,1.0413740524682362,0.061954488601019264
s1_random,0,,,,,,,,,0.12107673523597907,0.7949750707768818,7.075736885298056e-09
s1_random,1,,,,,,,,,-0.017263679482159587,1.2068037646924756,0.27087769231256775
s1_random,2,,,,,,,,,-0.008694671377667168,1.2972514172138407,0.33455689150575596
s1_random,3,,,,,,,,,0.04873285339006247,1.1330264761493376,0.08110820442137978
s1_random,4,,,,,,,,,0.050210902998350765,1.1216646506810364,0.05068155689641651
s1_random,5,,,,,,,,,0.0008562258006588521,1.182094542540455,0.2983021095123908
s1_random,6,,,,,,,,,0.08401147750099884,0.9793634415799845,1.8919722362786828e-05
s1_random,7,,,,,,,,,0.008500736073598934,1.1887407429722263,0.873932599835143
s1_random,8,,,,,,,,,-0.005044268293245948,1.197219159102206,0.057991792823231636
s1_random,9,,,,,,,,,-0.02408311897763455,1.2110760250186534,0.09165493172513739
s1_random,10,,,,,,,,,0.059551295511197394,1.0628876508131544,0.02004132821659077
s1_random,11,,,,,,,,,0.025156980933213762,0.9169110430375687,0.6110144091336742
s1_random,12,,,,,,,,,0.04226506121942442,1.0732583281606694,0.13781834288887462
s1_random,13,,,,,,,,,0.009252437222015028,0.9387054186295809,0.7025975569910305
s1_random,14,,,,,,,,,0.048491682406700765,1.1672602315692244,0.12231344355164908
s1_random,15,,,,,,,,,0.10618509666480498,1.2486566688788776,1.199365573034683e-05
s1_random,16,,,,,,,,,0.0644508671136484,1.2163411166736344,0.010448982438719945
s1_random,17,,,,,,,,,0.16021322088354636,0.7095124029088103,1.2432277429752503e-12
s1_random,18,,,,,,,,,0.13899708385473572,0.685775704841797,4.5699988016068005e-08
s1_random,19,,,,,,,,,0.08748531728537395,0.8341508636663619,0.0008448722250133933
s1_random,20,,,,,,,,,0.03248666722440184,0.9869225307250548,0.08552217030986609
s1_random,21,,,,,,,,,-0.05330132193193499,1.2768894759678746,0.0017228475837443025
s1_random,22,,,,,,,,,0.14858115390484922,0.9388375245688327,1.9236583437276522e-09
s1_random,23,,,,,,,,,0.10190314389901035,0.8946334515689578,1.584475750604497e-08
s1_random,24,,,,,,,,,0.14606648664052155,0.6984652718866312,1.4587886454364707e-11
s1_random,25,,,,,,,,,-0.07560190207604629,1.2414368737991004,0.0013908214597047053
s1_random,26,,,,,,,,,-0.03335643404033398,1.0608538835999213,0.05145819957679221
s1_random,27,,,,,,,,,-0.046067768106848914,1.0839490429357672,0.06192954274424456
s1_random,28,,,,,,,,,-0.07297876456938016,1.1444098254210018,0.00024055732416661257
s1_random,29,,,,,,,,,0.0608118868646541,1.2062694431432834,0.18028075349543737
s1_random,30,,,,,,,,,0.06541111453263704,1.1636946244889381,0.013649249151294507
s1_random,31,,,,,,,,,-0.09853562816997473,1.2115848054578537,1.3040555091325956e-06
s1_random,32,,,,,,,,,-0.03333729962360505,1.3144890825278759,0.0693267628549028
s1_random,33,,,,,,,,,-0.09213498894340826,1.2160009958082292,0.00025944047965431594
s1_random,34,,,,,,,,,0.025648028207713426,1.3541046751941317,0.7605202991059672
s1_random,35,,,,,,,,,0.042518920507755034,1.1172895041289324,0.11837158809121884
s1_random,36,,,,,,,,,-0.01878636616785031,1.1393868632326167,0.6602563598049893
s1_random,37,,,,,,,,,0.0624189886535106,0.6306488732993979,0.05471367043460362
s1_random,38,,,,,,,,,0.06170252209821532,0.9878704520204229,0.007252865910043704
s1_random,39,,,,,,,,,-0.08054657247130644,1.0841272207095574,0.0002973495137887916
s1_random,40,,,,,,,,,0.12801787918315033,0.728550349321015,9.447109761140382e-12
s1_random,41,,,,,,,,,-0.0402107992065742,1.266937352159237,0.0024975217480043277
s1_random,42,,,,,,,,,0.030278501823759567,1.0917128648087044,0.15902929321432646
