condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Banner 2020,0,0.4002275822416028,0.9950183007831572,1.510498046875,0.49931472261735427,0.8162197470664978,0.40550571365507204,1.3201783383850478,,,
fcf_s1_random,0,,,,,,,,0.2716217813853312,1.2929442169126293,0.0
fcf_s1_random,1,,,,,,,,0.37224589570426214,1.2204534692189724,2.9041309961286288e-05
fcf_s1_random,2,,,,,,,,0.3654903111653188,1.2919400945409014,4.459089946173833e-07
fcf_s1_random,3,,,,,,,,0.39570274488960083,1.2296451512003768,0.30142090190852566
fcf_s1_random,4,,,,,,,,0.17081277050194824,1.3584283461511693,0.0
fcf_s1_random,5,,,,,,,,-0.039650317439442105,1.293448932261671,0.0
fcf_s1_random,6,,,,,,,,0.26755708558772767,1.3298913189544193,0.0
fcf_s1_random,7,,,,,,,,0.2896978881091102,1.3035941381192429,0.0
fcf_s1_random,8,,,,,,,,0.2939090721280392,1.227999931763531,0.0
fcf_s1_random,9,,,,,,,,0.4419691996336347,1.1759959319473754,3.10052548080364e-08
fcf_s1_random,10,,,,,,,,0.20854685766428122,1.3732089423050096,0.0
fcf_s1_random,11,,,,,,,,0.3569490301560917,1.2551151212394798,4.199930727866175e-06
fcf_s1_random,12,,,,,,,,0.27033536796212193,1.3489006143792641,0.0
fcf_s1_random,13,,,,,,,,0.430827362941668,1.1954246498364465,0.00010730927678226365
fcf_s1_random,14,,,,,,,,0.4188559393132039,1.289226947666441,0.02333172196166755
fcf_s1_random,15,,,,,,,,0.10141880394861463,1.3497567998485844,0.0
fcf_s1_random,16,,,,,,,,0.33971701386056774,1.2504226973489343,2.220446049250313e-16
fcf_s1_random,17,,,,,,,,0.18954239133886705,1.3368521983761388,0.0
fcf_s1_random,18,,,,,,,,0.14731249559989767,1.4335925227957333,0.0
fcf_s1_random,19,,,,,,,,0.32155107735493144,1.266095359470859,0.0
fcf_s1_random,20,,,,,,,,0.3292968721655994,1.2488921752356164,0.0
fcf_s1_random,21,,,,,,,,0.4399280189625834,1.3253233219840679,8.000333728830356e-11
fcf_s1_random,22,,,,,,,,0.30925589537091647,1.3570545779248075,0.0
fcf_s1_random,23,,,,,,,,0.3591060728195742,1.3280242177691455,1.6043870232351765e-08
fcf_s1_random,24,,,,,,,,0.35142382614865075,1.2891399092584217,8.926193117986259e-14
fcf_s1_random,25,,,,,,,,0.18433763556004223,1.3557376867216655,0.0
fcf_s1_random,26,,,,,,,,0.33186677872626913,1.2598477382612658,0.0
fcf_s1_random,27,,,,,,,,-0.06041673446682025,1.3908778459716789,0.0
fcf_s1_random,28,,,,,,,,0.38831817451827233,1.1155522924496533,0.09562320600210694
fcf_s1_random,29,,,,,,,,0.3963270563701228,1.188742810929286,0.8102047161171526
fcf_s1_random,30,,,,,,,,0.3004404551899467,1.3091880944390801,0.0
fcf_s1_random,31,,,,,,,,0.062277518552982275,1.39723900710069,0.0
fcf_s1_random,32,,,,,,,,0.19119719635194218,1.3225367468216918,0.0
fcf_s1_random,33,,,,,,,,0.1269051803641948,1.3631469265667735,0.0
fcf_s1_random,34,,,,,,,,-0.01887959479177932,1.4577094869338594,0.0
fcf_s1_random,35,,,,,,,,0.2984410709068002,1.332677368548446,0.0
fcf_s1_random,36,,,,,,,,-0.04158758615409308,1.4768036562824214,0.0
fcf_s1_random,37,,,,,,,,0.3342801866216761,1.2553642200489772,0.0
fcf_s1_random,38,,,,,,,,0.31872070366205957,1.2474954024411913,0.0
fcf_s1_random,39,,,,,,,,0.3158334373987905,1.220166810495167,0.0
fcf_s1_random,40,,,,,,,,0.2907673386810394,1.2968889905233638,0.0
fcf_s1_random,41,,,,,,,,0.13865878895046552,1.2896615101532116,0.0
fcf_s1_random,42,,,,,,,,0.35507503548950325,1.226631158301997,1.1080025785759062e-12
fcf_s1_random,43,,,,,,,,0.4178731463299125,1.3145841408749233,1.9785345461986736e-06
fcf_s1_random,44,,,,,,,,-0.04624566316705007,1.3923144899958135,0.0
fcf_s1_random,45,,,,,,,,0.29847129941111633,1.2800948507326642,0.0
fcf_s1_random,46,,,,,,,,0.34692679899826084,1.1921051614287776,1.0880185641326534e-14
fcf_s1_random,47,,,,,,,,0.3169844989581184,1.201360418608172,0.0
fcf_s1_random,48,,,,,,,,0.16252725078759406,1.4195406030150846,0.0
