condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Fraser 2021,0,0.18382002487927698,0.6541369851067282,0.862987756729126,0.6578191919191919,0.9648035168647766,0.2168937604879442,0.8555218352567678,,,
fcf_s1_random,0,,,,,,,,0.3080223389056972,0.6554504140554002,0.0
fcf_s1_random,1,,,,,,,,0.1489279356470972,0.8516521014620942,0.006764349736032793
fcf_s1_random,2,,,,,,,,0.07257597184021557,0.87121178095095,0.0
fcf_s1_random,3,,,,,,,,-0.03174847837768922,0.8151857282917897,0.0
fcf_s1_random,4,,,,,,,,-0.01137345292763401,0.6400400816764584,0.0
fcf_s1_random,5,,,,,,,,0.030729410728513866,0.7359859100708757,0.0
fcf_s1_random,6,,,,,,,,0.019148561737292673,0.7993365017181113,0.0
fcf_s1_random,7,,,,,,,,-0.050295212442797645,0.8261136733838156,0.0
fcf_s1_random,8,,,,,,,,0.04100951750836823,0.7455172191141836,0.0
fcf_s1_random,9,,,,,,,,0.09407753548724866,0.8488542647036882,9.992007221626409e-15
fcf_s1_random,10,,,,,,,,0.17840712848473184,0.8321271222141342,0.4154302803811558
fcf_s1_random,11,,,,,,,,0.37039244209471806,0.8288553994413486,0.0
fcf_s1_random,12,,,,,,,,0.23245581559836914,0.6139702954299852,2.1930948528314786e-06
fcf_s1_random,13,,,,,,,,-0.01597614155266,0.8369229052596687,0.0
fcf_s1_random,14,,,,,,,,-0.02729464953175047,0.8368764107807646,0.0
fcf_s1_random,15,,,,,,,,0.15846426617150852,0.786753384542783,0.22762190699009333
fcf_s1_random,16,,,,,,,,0.2494805957118942,0.8003785918531078,1.13464793116691e-11
fcf_s1_random,17,,,,,,,,-0.02341870743168874,0.8469747214153228,0.0
fcf_s1_random,18,,,,,,,,0.0009154028210088524,0.8385561868286344,0.0
fcf_s1_random,19,,,,,,,,0.1869932871783072,0.8197143877834637,0.5480786804068998
fcf_s1_random,20,,,,,,,,0.14602418530325642,0.4982928116277275,0.3045206147130446
fcf_s1_random,21,,,,,,,,0.27616797112485186,0.8735605951697791,1.5543122344752192e-15
fcf_s1_random,22,,,,,,,,0.03204774857704943,0.8376501511716219,0.0
fcf_s1_random,23,,,,,,,,-0.04427956420689636,0.8313135268068295,0.0
fcf_s1_random,24,,,,,,,,-0.12356669586464239,0.8095099207607545,0.0
fcf_s1_random,25,,,,,,,,0.002421054898329247,0.8203134126508211,0.0
fcf_s1_random,26,,,,,,,,0.0409645876437777,0.8521274940910657,0.0
fcf_s1_random,27,,,,,,,,-0.1457761547983458,0.8144168689556474,0.0
fcf_s1_random,28,,,,,,,,0.09233458443927246,0.8501344683583442,0.0
fcf_s1_random,29,,,,,,,,0.003227523193369625,0.8549880098243912,0.0
fcf_s1_random,30,,,,,,,,0.06361309480984334,0.6204060730033157,0.0
fcf_s1_random,31,,,,,,,,0.1829586330142354,0.8419506712947845,0.7254755114484506
fcf_s1_random,32,,,,,,,,0.1427322078161967,0.8741117363697151,2.1946568504738195e-05
fcf_s1_random,33,,,,,,,,0.2436637661318866,0.8234978303147329,6.950550290873991e-07
fcf_s1_random,34,,,,,,,,-0.16080266870711948,0.7923066389432503,0.0
fcf_s1_random,35,,,,,,,,0.22567894545861203,0.8035800450072473,8.711274682493553e-06
fcf_s1_random,36,,,,,,,,-0.018966845846621117,0.8413421163247687,0.0
fcf_s1_random,37,,,,,,,,0.01328443187531105,0.8169398720204751,0.0
fcf_s1_random,38,,,,,,,,-0.015153398779641745,0.8189571675296962,0.0
fcf_s1_random,39,,,,,,,,0.06279880292798057,0.7516701065953475,0.0
fcf_s1_random,40,,,,,,,,0.04417725479915607,0.8577230590607187,0.0
fcf_s1_random,41,,,,,,,,0.10093453946700265,0.8351801816040653,9.372280729280646e-11
fcf_s1_random,42,,,,,,,,0.04232892506214809,0.8412693038267838,0.0
fcf_s1_random,43,,,,,,,,0.0711816531285444,0.7186879671446879,0.0
fcf_s1_random,44,,,,,,,,0.019178161685091198,0.8294826313530681,0.0
fcf_s1_random,45,,,,,,,,-0.10658265944998561,0.519423028611377,0.0
fcf_s1_random,46,,,,,,,,0.2074708225323292,0.8336080358252084,0.028047515751327357
fcf_s1_random,47,,,,,,,,-0.0008120816900844939,0.663912211656914,0.0
fcf_s1_random,48,,,,,,,,0.05085536733514842,0.8479558100718445,0.0
fcf_s1_random,49,,,,,,,,0.1746875822803321,0.8807483649707412,0.12025330983493654
fcf_s1_random,50,,,,,,,,0.02428601338875101,0.8331699280775061,0.0
fcf_s1_random,51,,,,,,,,0.07724757148202241,0.8220928646905684,0.0
fcf_s1_random,52,,,,,,,,0.061423190785112464,0.8188216812822953,0.0
fcf_s1_random,53,,,,,,,,-0.03291263914808733,0.7253134243679126,0.0
fcf_s1_random,54,,,,,,,,0.07095007131217629,0.8619103888533559,0.0
fcf_s1_random,55,,,,,,,,0.31336529366088045,0.6763512442058807,0.0
fcf_s1_random,56,,,,,,,,-0.001876967085769428,0.7114992100411954,0.0
