condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Cameron 2021,0,0.015191728832118346,1.0666044459623203,1.4131609201431274,0.48171914042978514,0.9171171188354492,0.015958158704350155,1.3828762421610825,,,
fcf_s1_random,0,,,,,,,,0.0932254836810639,1.2746710145400995,1.1470305048000284e-06
fcf_s1_random,1,,,,,,,,0.023956201117344825,1.318540376157203,0.9409651374937664
fcf_s1_random,2,,,,,,,,0.09640751354381889,1.3489860668581923,1.1220570052206114e-05
fcf_s1_random,3,,,,,,,,0.01616933170144456,1.3725754217026969,0.6581280931124822
fcf_s1_random,4,,,,,,,,0.15232504867177013,1.3331088555623731,2.031952384129454e-11
fcf_s1_random,5,,,,,,,,-0.075560626630581,1.3772372870857978,1.2650587577489603e-06
fcf_s1_random,6,,,,,,,,-0.06729930928659326,1.4182631172857425,0.0001806796028751556
fcf_s1_random,7,,,,,,,,0.09034463076210206,1.3974519672857808,0.0002366411044698591
fcf_s1_random,8,,,,,,,,0.20701630592574996,1.1902313353811078,0.0
fcf_s1_random,9,,,,,,,,0.22807464937240252,1.0827991479716539,0.0
fcf_s1_random,10,,,,,,,,0.1996369484246938,1.3583210287613758,0.0
fcf_s1_random,11,,,,,,,,-0.01455103538029961,1.313737364111227,0.9577408726165306
fcf_s1_random,12,,,,,,,,-0.10889135112321358,1.410710163805957,4.5663961500963524e-10
fcf_s1_random,13,,,,,,,,0.19442922238068625,1.2703049745722161,0.0
fcf_s1_random,14,,,,,,,,0.033308136069155524,1.3169927560804677,0.006164304855920344
fcf_s1_random,15,,,,,,,,0.1243348460668744,1.1755668613642938,3.1474505601813973e-07
fcf_s1_random,16,,,,,,,,-0.04707801077935697,1.4027421816232137,0.0002712637616082425
fcf_s1_random,17,,,,,,,,-0.0824527887978784,1.4085769654302525,3.671988605424836e-05
fcf_s1_random,18,,,,,,,,0.03152347967574202,1.3181928243815184,0.05758374268940236
fcf_s1_random,19,,,,,,,,0.22932302063461302,1.033808232269083,0.0
fcf_s1_random,20,,,,,,,,0.04586942586886919,1.432601675340858,0.3907856632201594
fcf_s1_random,21,,,,,,,,-0.011393447866159036,1.3809013581065492,0.6332927388144407
fcf_s1_random,22,,,,,,,,-0.026250344151409474,1.4036478484397097,0.025934759634757887
fcf_s1_random,23,,,,,,,,0.023460058815847732,1.3841224037535287,0.8024829193813015
fcf_s1_random,24,,,,,,,,0.0848946531650825,1.163623948895755,2.4786259533726707e-06
fcf_s1_random,25,,,,,,,,0.13996135853372785,1.3019167845734236,6.653122497368713e-12
fcf_s1_random,26,,,,,,,,-0.010986786182328961,1.382474637502099,0.1566079009352781
fcf_s1_random,27,,,,,,,,0.05856838328334263,1.4153043960129095,0.5864670197635857
fcf_s1_random,28,,,,,,,,0.0755806072668688,1.370603253587952,0.0005736638177817888
fcf_s1_random,29,,,,,,,,0.2273004710884104,1.3742122804918468,0.0
fcf_s1_random,30,,,,,,,,0.10396754800410694,1.3502892134442916,1.1851792436345931e-07
fcf_s1_random,31,,,,,,,,0.1800533129794718,1.0218010764542864,0.0
fcf_s1_random,32,,,,,,,,0.08357136366726917,1.4175876178981641,0.0017384781532305826
fcf_s1_random,33,,,,,,,,0.23633053480303887,0.9522356484171997,0.0
