condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Dry Creek 2020,0,0.2051086603564236,0.7382410700288716,1.0480892658233643,0.5988861327663596,0.7546440362930298,0.2527095189372517,1.0652141752520963,,,
fcf_s1_random,0,,,,,,,,0.39774056928988777,1.0699986729164979,0.0
fcf_s1_random,1,,,,,,,,0.011874014363525018,1.0580551695126392,0.0
fcf_s1_random,2,,,,,,,,-0.042013862504413926,1.0326611897222793,0.0
fcf_s1_random,3,,,,,,,,0.03920943176654587,1.0546919062630327,0.0
fcf_s1_random,4,,,,,,,,0.18290955969609518,1.0022351765793776,0.0678179579359155
fcf_s1_random,5,,,,,,,,0.10773593508923351,0.9834914782196923,3.511937407552068e-10
fcf_s1_random,6,,,,,,,,0.22699586310750938,1.0640667179518315,0.031522882303527844
fcf_s1_random,7,,,,,,,,0.16533463333925225,1.089532171552076,0.0001147721705416771
fcf_s1_random,8,,,,,,,,0.3074206710125871,0.982828944611001,2.483231398286989e-10
fcf_s1_random,9,,,,,,,,0.21216700156804844,0.9574693648848931,0.7487093002884808
fcf_s1_random,10,,,,,,,,0.05997729587021214,1.0441108111937292,0.0
fcf_s1_random,11,,,,,,,,-0.12461481805464339,1.0103023403347857,0.0
fcf_s1_random,12,,,,,,,,0.10850899360416535,0.7901401006974741,1.0196954391972213e-11
fcf_s1_random,13,,,,,,,,0.02970930792466781,1.0168524501301601,0.0
fcf_s1_random,14,,,,,,,,0.1220494110048443,1.0284745992064444,6.071809721674981e-12
fcf_s1_random,15,,,,,,,,0.019954731490589264,1.0611941711802286,0.0
fcf_s1_random,16,,,,,,,,0.2407683176219799,1.085175530268485,0.7790435045331812
fcf_s1_random,17,,,,,,,,0.17847152933120763,0.9720265904572892,0.18871840046464006
fcf_s1_random,18,,,,,,,,0.30816141286221493,0.996611002519172,6.355516113387694e-11
fcf_s1_random,19,,,,,,,,0.2342927868146959,1.067851873669192,0.15550657780793053
fcf_s1_random,20,,,,,,,,0.31473433692753106,0.9919757064702871,1.254552017826427e-13
fcf_s1_random,21,,,,,,,,0.3419927914097247,1.0182339999092704,0.0
fcf_s1_random,22,,,,,,,,0.2351680717879067,1.061159702884858,0.21061162107949394
fcf_s1_random,23,,,,,,,,0.3008708469348063,1.0711694672049974,4.210424007444757e-06
fcf_s1_random,24,,,,,,,,0.25445647605454785,1.083788079790026,0.092645543483586
fcf_s1_random,25,,,,,,,,0.2348519323711533,1.0417771628615753,0.12685977077943034
fcf_s1_random,26,,,,,,,,0.2641282387796474,1.0602679104823438,0.00041700767787244963
fcf_s1_random,27,,,,,,,,0.19205668019814165,0.9712229977607881,0.2811784638530943
fcf_s1_random,28,,,,,,,,0.14761792395437623,0.9766813981573285,4.326837632429026e-05
fcf_s1_random,29,,,,,,,,0.1164037782976925,1.0506567783364218,4.728397451359001e-09
fcf_s1_random,30,,,,,,,,0.284151391995845,1.0570047247616963,0.0013062735829534322
fcf_s1_random,31,,,,,,,,0.218113016464099,1.0439167822709028,0.46850982047703527
fcf_s1_random,32,,,,,,,,-0.051753682074927476,1.0870819734274677,0.0
fcf_s1_random,33,,,,,,,,0.15830600744442452,1.0724003452286428,0.004605971288948352
