condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Fraser 2021,0,0.18382002487927698,0.6541369851067282,0.862987756729126,0.6578191919191919,0.9648035168647766,0.21689376048794418,0.7946576203804145,,,
fcf_s1_random,0,,,,,,,,0.04994338308166503,0.7310163383305754,0.0
fcf_s1_random,1,,,,,,,,-0.003686420826316333,0.7439395164182755,0.0
fcf_s1_random,2,,,,,,,,-0.012290481956791928,0.7089739848504613,0.0
fcf_s1_random,3,,,,,,,,0.2723099552833587,0.7491197791456632,2.220446049250313e-16
fcf_s1_random,4,,,,,,,,0.019653969705848102,0.7754340931054333,0.0
fcf_s1_random,5,,,,,,,,-0.06273978867378725,0.7406944268593659,0.0
fcf_s1_random,6,,,,,,,,-0.09292166330953003,0.711029221301913,0.0
fcf_s1_random,7,,,,,,,,0.23411690983383085,0.8248827967161598,5.5456906400408457e-08
fcf_s1_random,8,,,,,,,,0.2877011620882219,0.8078913116611407,0.0
fcf_s1_random,9,,,,,,,,0.05244586753576509,0.764882953445222,0.0
fcf_s1_random,10,,,,,,,,0.15786106308354023,0.7530219087446186,0.022376805317305237
fcf_s1_random,11,,,,,,,,0.12814665477207396,0.7612267452184198,9.409929258019645e-08
fcf_s1_random,12,,,,,,,,0.27821047065491944,0.7610515472323897,0.0
fcf_s1_random,13,,,,,,,,0.09191532288801656,0.48490302875490016,4.218847493575595e-15
fcf_s1_random,14,,,,,,,,-0.15596138405252888,0.6260741556367342,0.0
fcf_s1_random,15,,,,,,,,0.10363974185672264,0.7037050526818988,2.761841866316672e-10
fcf_s1_random,16,,,,,,,,-0.052090576720657235,0.7120497092621562,0.0
fcf_s1_random,17,,,,,,,,0.2982742067026461,0.45055029038767686,0.0
fcf_s1_random,18,,,,,,,,0.38998382113239904,0.7189902725367197,0.0
fcf_s1_random,19,,,,,,,,0.18534560474874065,0.6418257792953658,0.3339827816977641
fcf_s1_random,20,,,,,,,,0.11265731498791083,0.7930890329763081,9.055514116340646e-08
fcf_s1_random,21,,,,,,,,0.26983108211672785,0.6963286074606597,1.199040866595169e-14
fcf_s1_random,22,,,,,,,,0.1874617643792141,0.7572644028252609,0.7451816019928907
fcf_s1_random,23,,,,,,,,0.08571661356305885,0.665439091391976,2.353672812205332e-14
fcf_s1_random,24,,,,,,,,-0.007629343915020732,0.698189515028016,0.0
fcf_s1_random,25,,,,,,,,-0.006598141181943964,0.639408192307737,0.0
fcf_s1_random,26,,,,,,,,0.06702530753944352,0.41428017561817115,0.0
fcf_s1_random,27,,,,,,,,-0.018998517594348174,0.6553762985184307,0.0
fcf_s1_random,28,,,,,,,,0.12399140903895212,0.7549838976165314,1.3683530353247875e-07
fcf_s1_random,29,,,,,,,,0.08597482234073221,0.6803396038779002,3.552713678800501e-15
fcf_s1_random,30,,,,,,,,0.10544927835931353,0.7276745881297022,1.747666811269255e-08
fcf_s1_random,31,,,,,,,,-0.08603529209555012,0.6271302798684436,0.0
fcf_s1_random,32,,,,,,,,0.08012473649742333,0.8212532037792676,0.0
fcf_s1_random,33,,,,,,,,-0.1047295861532607,0.627254071705792,0.0
fcf_s1_random,34,,,,,,,,-0.01321512817152257,0.5719352076971906,0.0
fcf_s1_random,35,,,,,,,,0.1833282916543054,0.800796745516404,0.5786629439234736
fcf_s1_random,36,,,,,,,,0.0945586984554258,0.7960836206108985,2.2937651777965584e-11
fcf_s1_random,37,,,,,,,,0.27789674737660813,0.6889754629068561,7.549516567451064e-15
fcf_s1_random,38,,,,,,,,0.23711623945599827,0.7985113882741339,2.53161680241476e-06
fcf_s1_random,39,,,,,,,,0.047375207284294785,0.6773746735523258,0.0
fcf_s1_random,40,,,,,,,,0.18748871502371456,0.6452490371511213,0.9601545576051933
fcf_s1_random,41,,,,,,,,0.06021626464515896,0.8060972898614265,0.0
fcf_s1_random,42,,,,,,,,0.0779313594505483,0.6810303180729252,0.0
fcf_s1_random,43,,,,,,,,-0.0940860157052835,0.7036200164584175,0.0
fcf_s1_random,44,,,,,,,,0.030510400681406705,0.7097718762670072,0.0
fcf_s1_random,45,,,,,,,,0.21233765686750833,0.7472647732416023,0.11702956154227762
fcf_s1_random,46,,,,,,,,0.18012585350737645,0.8101825623260475,0.029391395510048213
fcf_s1_random,47,,,,,,,,-0.040037364338405254,0.788653725271951,0.0
fcf_s1_random,48,,,,,,,,-0.07900666186229967,0.706894619071844,0.0
fcf_s1_random,49,,,,,,,,0.1333116028436161,0.8397612951055465,1.2757776162164447e-06
fcf_s1_random,50,,,,,,,,0.178764420435439,0.5949064069492268,0.2769922088781045
fcf_s1_random,51,,,,,,,,0.30292049771390306,0.5614249251423531,0.0
fcf_s1_random,52,,,,,,,,0.2444557824512132,0.8567127468659596,1.8791513912042035e-05
fcf_s1_random,53,,,,,,,,0.04960230933650113,0.7852508005740462,0.0
fcf_s1_random,54,,,,,,,,0.08239004221618186,0.5981417417307336,3.774758283725532e-15
fcf_s1_random,55,,,,,,,,0.13580843389540262,0.685227278836504,0.001886265699094114
fcf_s1_random,56,,,,,,,,0.13899276839985777,0.8315508882027589,0.0009367712953527452
fcf_s1_random,57,,,,,,,,-0.06747996024428488,0.692344782180937,0.0
fcf_s1_random,58,,,,,,,,0.08037359049635201,0.40136653605313716,0.0
fcf_s1_random,59,,,,,,,,0.007190023616843746,0.7664835939184174,0.0
fcf_s1_random,60,,,,,,,,0.25621567106085547,0.7120036664664249,9.232614672782802e-12
fcf_s1_random,61,,,,,,,,0.06628243667676344,0.6095990231727202,0.0
fcf_s1_random,62,,,,,,,,0.07023227313750323,0.7940802934177063,0.0
fcf_s1_random,63,,,,,,,,-0.036906860438834656,0.6839636468107326,0.0
fcf_s1_random,64,,,,,,,,0.2683039361200206,0.314525041203815,0.0
fcf_s1_random,65,,,,,,,,0.20686425696256094,0.7648572989884946,0.017289746129425687
fcf_s1_random,66,,,,,,,,0.12189450105106671,0.7875645968176392,1.1218826372338953e-06
fcf_s1_random,67,,,,,,,,0.0338213387090297,0.7775867884796727,0.0
fcf_s1_random,68,,,,,,,,0.22071052553848028,0.7968152791728771,0.0010220178374371613
fcf_s1_random,69,,,,,,,,0.21555068577710376,0.718133302960537,0.26755341646476927
fcf_s1_random,70,,,,,,,,-0.018737059004197514,0.708652464316424,0.0
fcf_s1_random,71,,,,,,,,0.2127974944746378,0.4095534375426309,0.00042174393558669365
fcf_s1_random,72,,,,,,,,0.14907969859938408,0.42212775028883476,0.15762373915553218
fcf_s1_random,73,,,,,,,,0.18605892350057518,0.7481734832425941,0.6174636112665945
fcf_s1_random,74,,,,,,,,0.008896109049268087,0.36648324338465504,0.0
fcf_s1_random,75,,,,,,,,0.1978360044808609,0.7853845454361523,0.03613841608313195
fcf_s1_random,76,,,,,,,,0.08074376000975524,0.7179865824544432,5.46229728115577e-14
fcf_s1_random,77,,,,,,,,0.20359679651794083,0.620095742904227,0.06581626406039809
fcf_s1_random,78,,,,,,,,0.20776343086643945,0.8107823114877297,0.5297025263261834
fcf_s1_random,79,,,,,,,,0.01919858213569932,0.7416401486595958,0.0
fcf_s1_random,80,,,,,,,,0.03350749425972279,0.6778858064918241,0.0
fcf_s1_random,81,,,,,,,,-0.03899375374289977,0.7200139147345967,0.0
fcf_s1_random,82,,,,,,,,0.060131298288430016,0.7434383493324505,0.0
fcf_s1_random,83,,,,,,,,0.28073648305588217,0.7525454015660028,0.0
fcf_s1_random,84,,,,,,,,0.10999960700995819,0.8298782821143144,2.3348684097257433e-08
fcf_s1_random,85,,,,,,,,0.05196874042480243,0.7925388110278786,0.0
fcf_s1_random,86,,,,,,,,0.09403043516051018,0.7400394296524908,0.0
fcf_s1_random,87,,,,,,,,-0.05558427637819745,0.6103280310839023,0.0
