condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Dry Creek 2020,0,0.2051086603564236,0.7382410700288716,1.0480892658233643,0.5988861327663596,0.7546440362930298,0.25270951893725163,0.9909454932431695,,,
fcf_s1_random,0,,,,,,,,-0.03777459174955141,0.8613945353951824,0.0
fcf_s1_random,1,,,,,,,,0.10066883143701982,0.9563981441642881,4.440892098500626e-16
fcf_s1_random,2,,,,,,,,0.25232226896326077,0.6727297228410598,0.010913040234159288
fcf_s1_random,3,,,,,,,,0.2033458270505441,1.027080862568468,0.4843931810288997
fcf_s1_random,4,,,,,,,,0.05766737646825103,0.8195891865893223,0.0
fcf_s1_random,5,,,,,,,,0.013667810716877924,0.9914471846009488,0.0
fcf_s1_random,6,,,,,,,,0.06348290020042031,0.9891765004922028,0.0
fcf_s1_random,7,,,,,,,,0.1674084853371141,0.9308936558897644,0.00012893914222988911
fcf_s1_random,8,,,,,,,,0.1961641502975719,0.9782158859444444,0.18796229132719944
fcf_s1_random,9,,,,,,,,0.27464405605715897,0.9461201570082678,6.600075540985628e-06
fcf_s1_random,10,,,,,,,,-0.024681563685558478,0.975154075602172,0.0
fcf_s1_random,11,,,,,,,,0.24160328553161578,0.873899495149,0.014882564931386177
fcf_s1_random,12,,,,,,,,0.29003658133328764,0.7813804723618253,3.700156601782467e-06
fcf_s1_random,13,,,,,,,,0.09650921373283236,0.7473047878922034,3.4281466554375584e-12
fcf_s1_random,14,,,,,,,,0.12055576674736342,0.9525028449016038,1.4355926447606748e-08
fcf_s1_random,15,,,,,,,,0.1364389525858731,0.9508275524511017,7.257780004965575e-05
fcf_s1_random,16,,,,,,,,0.0337234015089409,1.0347433925382057,0.0
fcf_s1_random,17,,,,,,,,-0.02970584380096491,0.8905309339140236,0.0
fcf_s1_random,18,,,,,,,,0.19956618838834592,0.8427470145614653,0.23086049469669856
fcf_s1_random,19,,,,,,,,0.25189967112984235,1.0988089326867871,0.19821612266073974
fcf_s1_random,20,,,,,,,,0.2227844397827062,0.7026724683372575,0.5510607883994874
fcf_s1_random,21,,,,,,,,-0.020168999706231577,0.9893672150448956,0.0
fcf_s1_random,22,,,,,,,,0.3410934480252835,0.8047349200194501,0.0
fcf_s1_random,23,,,,,,,,0.045595564618874714,0.8071181407668802,0.0
fcf_s1_random,24,,,,,,,,0.2802887960153701,0.8151221574806411,1.147368482223854e-06
fcf_s1_random,25,,,,,,,,0.08973677351304896,0.9697303387529874,1.3344880755994382e-13
fcf_s1_random,26,,,,,,,,0.41430316666339534,0.8128153437354086,0.0
