condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Mores 2021,0,0.39756464003682546,0.9145271045588742,1.5961477756500244,0.4869843168527379,0.8634313344955444,0.4404608140938694,1.0364946948738947,,,
fcf_s1_random,0,,,,,,,,0.1677019059043946,1.4700213906650819,0.0
fcf_s1_random,1,,,,,,,,0.32057371200657503,1.2457443453826642,2.4471988302465775e-07
fcf_s1_random,2,,,,,,,,0.09759133835353857,1.3593656946823538,0.0
fcf_s1_random,3,,,,,,,,0.16468842486033933,0.8485643567823768,0.0
fcf_s1_random,4,,,,,,,,0.12903410511656477,1.1867526060295805,0.0
fcf_s1_random,5,,,,,,,,0.632451708546597,0.9809411978569113,0.0
fcf_s1_random,6,,,,,,,,-0.1569424894241129,1.373402372756648,0.0
fcf_s1_random,7,,,,,,,,0.35793152936315953,1.0790092341178597,0.06361370847990244
fcf_s1_random,8,,,,,,,,0.30915231896916395,1.502814672582316,5.537792446830281e-13
fcf_s1_random,9,,,,,,,,0.18946368124436824,1.0441070739709366,0.0
fcf_s1_random,10,,,,,,,,-0.014029166406282968,1.3505374980583542,0.0
fcf_s1_random,11,,,,,,,,0.23974658601936824,0.7324399731893465,0.0
fcf_s1_random,12,,,,,,,,0.21718079365150691,1.0934526788779602,0.0
fcf_s1_random,13,,,,,,,,-0.17416779773443938,1.5432751888729401,0.0
fcf_s1_random,14,,,,,,,,0.34582262460235186,0.9202836669463731,0.00015244228250810288
fcf_s1_random,15,,,,,,,,0.2781902408335455,0.9383368696951024,6.661338147750939e-16
fcf_s1_random,16,,,,,,,,-0.06365439912189727,1.4350400435203248,0.0
fcf_s1_random,17,,,,,,,,-0.02247236062667982,1.4598688899714445,0.0
fcf_s1_random,18,,,,,,,,0.27874545764111375,0.8208145223630269,0.0
fcf_s1_random,19,,,,,,,,-0.1008323647170172,1.452672305392627,0.0
fcf_s1_random,20,,,,,,,,-0.1262254097408513,1.5067948906273416,0.0
fcf_s1_random,21,,,,,,,,0.24046223880127668,0.758182122685261,1.1102230246251565e-15
fcf_s1_random,22,,,,,,,,-0.24880476278989216,1.4968941168985177,0.0
fcf_s1_random,23,,,,,,,,0.22659240701246616,1.1747604776172595,0.0
fcf_s1_random,24,,,,,,,,0.1066977466429113,1.3694401329190187,0.0
fcf_s1_random,25,,,,,,,,-0.20698106542816846,1.4036081509707352,0.0
fcf_s1_random,26,,,,,,,,0.24882409844574677,0.6336409390054342,0.0
fcf_s1_random,27,,,,,,,,0.07922209059280329,1.4615596135738353,0.0
fcf_s1_random,28,,,,,,,,0.2989127922944568,1.4514030985422712,6.572520305780927e-14
fcf_s1_random,29,,,,,,,,0.18016116214725872,1.4280063733025048,0.0
fcf_s1_random,30,,,,,,,,0.4662972670997503,1.1881085362500892,2.3263278959850808e-05
fcf_s1_random,31,,,,,,,,-0.08990409777325095,1.4187728253937721,0.0
fcf_s1_random,32,,,,,,,,-0.03644396750745147,1.4055224344802641,0.0
fcf_s1_random,33,,,,,,,,0.12719767575917562,1.4509873041008505,0.0
fcf_s1_random,34,,,,,,,,0.14684827484148014,1.430070160297497,0.0
fcf_s1_random,35,,,,,,,,-0.2360873485287067,1.541573243544601,0.0
fcf_s1_random,36,,,,,,,,0.49371226595051837,0.9864933685364451,1.723288178823168e-12
fcf_s1_random,37,,,,,,,,-0.0559944230241614,1.3793255253115368,0.0
fcf_s1_random,38,,,,,,,,-0.18735742070028139,1.4362262669166184,0.0
fcf_s1_random,39,,,,,,,,-0.12173158535786231,1.4548542300733107,0.0
fcf_s1_random,40,,,,,,,,0.009293653042326724,1.3722356201764645,0.0
fcf_s1_random,41,,,,,,,,-0.21084945011661624,1.4734732312501897,0.0
fcf_s1_random,42,,,,,,,,-0.17268295729478547,1.0604300085785439,0.0
fcf_s1_random,43,,,,,,,,0.15534595092401113,0.8786869673116946,0.0
fcf_s1_random,44,,,,,,,,0.19108679345001112,0.7041856782596053,0.0
fcf_s1_random,45,,,,,,,,-0.14920321719578145,1.3521751140883258,0.0
fcf_s1_random,46,,,,,,,,0.44711442444002847,1.1967109252285375,0.0011601388915432054
fcf_s1_random,47,,,,,,,,0.18221520772628286,1.0347257747955731,0.0
fcf_s1_random,48,,,,,,,,-0.22404735440574486,1.4520158936870453,0.0
fcf_s1_random,49,,,,,,,,0.1168101152324575,0.9610809178552474,0.0
fcf_s1_random,50,,,,,,,,0.2874513396756095,1.4045124849089137,0.0
fcf_s1_random,51,,,,,,,,0.3759162852335221,1.1955931461335132,0.2239172240333156
fcf_s1_random,52,,,,,,,,0.23413287754181564,1.3218779595646049,0.0
fcf_s1_random,53,,,,,,,,0.5776050506327315,1.0483416591417003,0.0
fcf_s1_random,54,,,,,,,,0.4136151257282116,1.4313423891965877,0.7769268036853514
fcf_s1_random,55,,,,,,,,-0.03076942332657265,1.3752165725077619,0.0
fcf_s1_random,56,,,,,,,,0.37636199157534134,1.0502044410829396,0.10978215973162975
fcf_s1_random,57,,,,,,,,-0.034582314294665975,1.363421860150113,0.0
fcf_s1_random,58,,,,,,,,0.45799943341516675,1.2448687733831627,7.390125091077948e-05
fcf_s1_random,59,,,,,,,,-0.17842259455217294,1.33731245841311,0.0
fcf_s1_random,60,,,,,,,,0.35358973089257995,0.9979581936275947,0.002529823027255018
fcf_s1_random,61,,,,,,,,0.2966884417770921,1.1532879207418725,1.461986087747391e-11
fcf_s1_random,62,,,,,,,,-0.12690378981609585,1.340025310149637,0.0
fcf_s1_random,63,,,,,,,,0.018180778729731537,1.4294098674036193,0.0
fcf_s1_random,64,,,,,,,,-0.05414818943035192,1.3792860383036445,0.0
fcf_s1_random,65,,,,,,,,0.1366915791318047,0.9090079203661824,0.0
fcf_s1_random,66,,,,,,,,0.4784371768719862,1.2577340241220847,9.020491020805821e-10
fcf_s1_random,67,,,,,,,,-0.24795592497158703,1.4590067460019454,0.0
fcf_s1_random,68,,,,,,,,-0.07890519480661445,1.2376348395654777,0.0
fcf_s1_random,69,,,,,,,,-0.16808531392936127,1.4547899396376052,0.0
fcf_s1_random,70,,,,,,,,-0.2506933774793402,1.3460063688832256,0.0
fcf_s1_random,71,,,,,,,,0.223404423351963,0.8218842184291609,0.0
fcf_s1_random,72,,,,,,,,-0.1418487857276281,1.2225319761666193,0.0
fcf_s1_random,73,,,,,,,,0.12565936797738875,1.3410227283766583,0.0
