condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Little Cottonwood 2021,0,0.5397881461260304,1.065947341300313,1.8054004907608032,0.23052178899082565,0.7261554002761841,0.545773261453971,1.3884929383637696,,,
fcf_s1_random,0,,,,,,,,0.22987472397534792,1.693714224745157,0.0
fcf_s1_random,1,,,,,,,,-0.10080084069858579,1.761386548738536,0.0
fcf_s1_random,2,,,,,,,,0.2948176707255776,1.5973053520930947,0.0
fcf_s1_random,3,,,,,,,,0.1562188572661285,1.6445492560840638,0.0
fcf_s1_random,4,,,,,,,,0.1507137918400643,1.4205970137645978,0.0
fcf_s1_random,5,,,,,,,,-0.004088415786278833,1.4431475877440942,0.0
fcf_s1_random,6,,,,,,,,0.2841446406184639,1.5984894415377813,0.0
fcf_s1_random,7,,,,,,,,-0.02854236314705586,1.7662434983549415,0.0
fcf_s1_random,8,,,,,,,,0.23819874593476642,1.5922257383845249,0.0
fcf_s1_random,9,,,,,,,,-0.03809392686377493,1.5304597049114517,0.0
fcf_s1_random,10,,,,,,,,0.0211924132093001,1.708625363968943,0.0
fcf_s1_random,11,,,,,,,,0.3287392094130933,1.5731475474099592,0.0
fcf_s1_random,12,,,,,,,,0.23094599953679557,1.7016085598895565,0.0
fcf_s1_random,13,,,,,,,,0.001666019766662428,1.3700876657798726,0.0
fcf_s1_random,14,,,,,,,,-0.18167259100606575,1.7871128381389436,0.0
fcf_s1_random,15,,,,,,,,0.28618302170199006,1.6151943299362972,0.0
fcf_s1_random,16,,,,,,,,0.1032564129441723,1.6204319877314377,0.0
fcf_s1_random,17,,,,,,,,0.22849203090103223,1.3964585502147044,0.0
fcf_s1_random,18,,,,,,,,0.021048951231815074,1.669473410588564,0.0
fcf_s1_random,19,,,,,,,,0.019946100598717834,1.367891204818908,0.0
fcf_s1_random,20,,,,,,,,0.3356671450553589,1.6605644883650759,0.0
fcf_s1_random,21,,,,,,,,0.4209388013002087,1.4908587446355892,0.0
fcf_s1_random,22,,,,,,,,0.4891360182090231,1.3589459856527044,2.415672739219943e-05
fcf_s1_random,23,,,,,,,,-0.09776159559589707,1.7007067092249735,0.0
fcf_s1_random,24,,,,,,,,-0.12116995141123073,1.7889559590017077,0.0
fcf_s1_random,25,,,,,,,,0.34193398555063775,1.5992109966981487,0.0
fcf_s1_random,26,,,,,,,,0.386825952013522,1.6279262639622185,0.0
fcf_s1_random,27,,,,,,,,0.16867878928722632,1.6166078547152454,0.0
fcf_s1_random,28,,,,,,,,0.24967256465060386,1.6803506900125398,0.0
fcf_s1_random,29,,,,,,,,0.2820385868594629,1.5990024648249872,0.0
fcf_s1_random,30,,,,,,,,0.15710551432288933,1.710137318898973,0.0
fcf_s1_random,31,,,,,,,,0.43171890608807895,1.2996755343793893,7.549516567451064e-14
fcf_s1_random,32,,,,,,,,-0.18908657998305792,1.4401452656600038,0.0
fcf_s1_random,33,,,,,,,,0.04349956415710048,1.7515873820594303,0.0
fcf_s1_random,34,,,,,,,,0.5055846086000467,1.5109380892288173,0.014194694316365997
fcf_s1_random,35,,,,,,,,0.006780172253065125,1.7439587912266303,0.0
fcf_s1_random,36,,,,,,,,0.4442926682513277,1.6037474255066324,1.034890617646056e-09
fcf_s1_random,37,,,,,,,,0.45358557099946006,1.7033388538417633,6.997069590397587e-11
fcf_s1_random,38,,,,,,,,0.11548310458628004,1.7082254556163075,0.0
fcf_s1_random,39,,,,,,,,0.4650880586659676,1.3508673228065082,2.562134504557889e-09
fcf_s1_random,40,,,,,,,,0.09126449995600394,1.5119607947622296,0.0
fcf_s1_random,41,,,,,,,,0.10152081729104265,1.6730387805379565,0.0
fcf_s1_random,42,,,,,,,,0.18440745068217576,1.6144854870475274,0.0
fcf_s1_random,43,,,,,,,,0.28723254014868377,1.5788251132089548,0.0
fcf_s1_random,44,,,,,,,,0.3600301263476901,1.6257567233680585,0.0
fcf_s1_random,45,,,,,,,,0.32975040799245176,1.562537114913391,0.0
fcf_s1_random,46,,,,,,,,0.3562966427772272,1.5805571814973787,0.0
fcf_s1_random,47,,,,,,,,0.39278548613839664,1.5689789984581572,0.0
fcf_s1_random,48,,,,,,,,0.3689885649486914,1.534649619191708,0.0
fcf_s1_random,49,,,,,,,,0.18890791830283044,1.5110365785902857,0.0
fcf_s1_random,50,,,,,,,,0.4158002424847377,1.5795822644707629,5.10702591327572e-13
fcf_s1_random,51,,,,,,,,0.3268255604716085,1.6982077645175322,0.0
fcf_s1_random,52,,,,,,,,0.3341500549319071,1.5746320920685095,0.0
fcf_s1_random,53,,,,,,,,0.3984365748937114,1.6307475298073786,0.0
fcf_s1_random,54,,,,,,,,0.4573060483106075,1.2970112924830874,1.3893497463612903e-09
fcf_s1_random,55,,,,,,,,0.1310865343561018,1.6830728631721639,0.0
fcf_s1_random,56,,,,,,,,0.3070860425002663,1.5466135413392592,0.0
fcf_s1_random,57,,,,,,,,0.17680612716848754,1.681771950435616,0.0
fcf_s1_random,58,,,,,,,,0.4368258070500645,1.5137021685074548,1.8540724511240114e-13
fcf_s1_random,59,,,,,,,,0.5005792837560246,1.1918899776030638,0.0010319239130827107
fcf_s1_random,60,,,,,,,,0.4071139927253046,1.7128628963596308,0.0
fcf_s1_random,61,,,,,,,,0.39218145453302933,1.5115615949159245,0.0
fcf_s1_random,62,,,,,,,,0.08016169472801593,1.410899455764356,0.0
fcf_s1_random,63,,,,,,,,0.10674773128679839,1.6590397609719758,0.0
fcf_s1_random,64,,,,,,,,-0.0054048434110413515,1.4885232591280013,0.0
fcf_s1_random,65,,,,,,,,0.44506112571416556,1.4913818704342634,9.335598960547031e-11
fcf_s1_random,66,,,,,,,,0.14585485407517634,1.7136134435970563,0.0
fcf_s1_random,67,,,,,,,,-0.013422961859003654,1.7101578684142233,0.0
fcf_s1_random,68,,,,,,,,0.42418415889547056,1.4916537818141429,3.204103649068202e-13
fcf_s1_random,69,,,,,,,,0.488199179216418,1.6538682019152557,2.0919083672854555e-05
fcf_s1_random,70,,,,,,,,0.5128841762010713,1.4550156149469635,0.02306915371603835
fcf_s1_random,71,,,,,,,,0.3484832524327091,1.5854021732315646,0.0
fcf_s1_random,72,,,,,,,,0.11090136779011674,1.101586180022682,0.0
fcf_s1_random,73,,,,,,,,-0.09501984496572467,1.5233648358779734,0.0
fcf_s1_random,74,,,,,,,,-0.047351615224349525,1.284107038881797,0.0
fcf_s1_random,75,,,,,,,,0.5015131894844921,1.5651354298461133,0.0025400654300304915
fcf_s1_random,76,,,,,,,,0.47174533153336273,1.547760227034941,7.11187133428659e-06
fcf_s1_random,77,,,,,,,,0.41899514606532845,1.6236444194565198,8.881784197001252e-16
fcf_s1_random,78,,,,,,,,0.3307140874192128,1.5628398599470597,0.0
fcf_s1_random,79,,,,,,,,0.2973039124566402,1.584469879876091,0.0
fcf_s1_random,80,,,,,,,,0.48475600599733426,1.0762108658739555,1.8854606955498454e-05
fcf_s1_random,81,,,,,,,,0.3148845294862376,1.4985329031190984,0.0
fcf_s1_random,82,,,,,,,,0.19807391175370642,1.6436965819509155,0.0
fcf_s1_random,83,,,,,,,,0.19234308260726993,1.6749142607218617,0.0
fcf_s1_random,84,,,,,,,,0.3255021389009582,1.6509560733171094,0.0
fcf_s1_random,85,,,,,,,,0.4180564253916845,1.504424911536678,0.0
fcf_s1_random,86,,,,,,,,0.42519058440416974,1.6272866688639367,0.0
fcf_s1_random,87,,,,,,,,0.4387308733169912,1.599971411922721,1.5099987926703307e-10
fcf_s1_random,88,,,,,,,,0.32342883322119537,1.528591950205684,0.0
fcf_s1_random,89,,,,,,,,-0.1519450101312525,1.7799786214488964,0.0
fcf_s1_random,90,,,,,,,,0.46742951086340984,1.2654622277385756,1.1202625471717909e-07
fcf_s1_random,91,,,,,,,,0.41807347270674894,1.5267646376768171,0.0
fcf_s1_random,92,,,,,,,,-0.055534602144918316,1.7448712470085923,0.0
fcf_s1_random,93,,,,,,,,0.05559147038921919,1.5158510213344605,0.0
fcf_s1_random,94,,,,,,,,-0.15190908643957415,1.7536694335536227,0.0
fcf_s1_random,95,,,,,,,,0.45307662741356436,1.5343328964401795,1.424303925912085e-07
fcf_s1_random,96,,,,,,,,-0.20091058235646833,1.7449765300760827,0.0
fcf_s1_random,97,,,,,,,,0.4378935165690584,1.4867504792598996,3.3595348725157237e-13
fcf_s1_random,98,,,,,,,,-0.04916207045459292,1.718129543359777,0.0
fcf_s1_random,99,,,,,,,,-0.07321456233285384,1.7429160829126225,0.0
s1_random,0,,,,,,,,0.3158022580346526,1.505280539127025,0.0
s1_random,1,,,,,,,,0.18672253078697718,1.5758820568592617,0.0
s1_random,2,,,,,,,,0.5201737362439791,1.4452100380977069,0.11127961731669145
s1_random,3,,,,,,,,0.3922788007349294,1.3674098084519468,0.0
s1_random,4,,,,,,,,0.48054774605882267,1.278088416488431,0.01555754856253233
s1_random,5,,,,,,,,-0.13128136171912602,1.7379351727724741,0.0
s1_random,6,,,,,,,,-0.16108334329917728,1.4298849365867081,0.0
s1_random,7,,,,,,,,0.2014611845734332,1.5110596449512292,0.0
s1_random,8,,,,,,,,0.05477708390420276,1.261156165998057,0.0
s1_random,9,,,,,,,,-0.1981813826643714,1.6320838464921121,0.0
s1_random,10,,,,,,,,-0.13506827839090352,1.702767947959311,0.0
s1_random,11,,,,,,,,0.12916438460560672,1.5678837740555078,0.0
s1_random,12,,,,,,,,0.5269452697155503,1.2826408612201354,0.2326620329445448
s1_random,13,,,,,,,,0.37296817064901433,1.4192983122737362,0.0
s1_random,14,,,,,,,,0.1886640417840393,1.5460026475952615,0.0
s1_random,15,,,,,,,,0.015652809831491917,1.6107337771300454,0.0
s1_random,16,,,,,,,,0.3982249493856767,1.682462061816554,0.0
s1_random,17,,,,,,,,-0.0910289341953985,1.4849452534112535,0.0
s1_random,18,,,,,,,,0.3812710012542447,1.4299956929922846,0.0
s1_random,19,,,,,,,,0.43767794106433106,1.3445515774507926,3.427938621847204e-08
s1_random,20,,,,,,,,0.5074210922055232,1.3217758021461032,0.8446360820360432
s1_random,21,,,,,,,,0.5059670039948666,1.3823355935806847,0.011662109984332814
s1_random,22,,,,,,,,0.4430744350444525,1.3075580042587818,4.64406291200703e-12
s1_random,23,,,,,,,,0.4210942273960632,1.5689503517543268,1.9095836023552692e-14
s1_random,24,,,,,,,,-0.22699070696745416,1.6652799283850301,0.0
s1_random,25,,,,,,,,0.42185664451207444,1.3612845014136432,0.0
s1_random,26,,,,,,,,0.4679931430750947,1.435949604808976,4.814479037662522e-09
s1_random,27,,,,,,,,0.27902935335508944,1.604656581190211,0.0
s1_random,28,,,,,,,,-0.15333765413390665,1.4961580855369265,0.0
s1_random,29,,,,,,,,0.3299601034516226,1.413663573203532,0.0
s1_random,30,,,,,,,,0.5300794431848852,1.0883304890562917,0.31815992503585155
s1_random,31,,,,,,,,-0.003339014053225947,1.6817110481297606,0.0
s1_random,32,,,,,,,,0.4357508274978362,1.4449799892289512,1.9317880628477724e-13
s1_random,33,,,,,,,,0.02574089554713224,1.6507483267791971,0.0
s1_random,34,,,,,,,,0.36632939183727325,1.4250353016135104,0.0
s1_random,35,,,,,,,,0.4412321504637721,1.4499397886037724,1.4199752484955752e-12
s1_random,36,,,,,,,,0.5094121015426754,1.273243734050398,0.29689958379967996
s1_random,37,,,,,,,,0.1653745614886733,1.589616067507229,0.0
s1_random,38,,,,,,,,-0.017363384980116903,1.453960419793027,0.0
s1_random,39,,,,,,,,0.482359519701734,1.497456991318728,0.0004383804355134746
s1_random,40,,,,,,,,0.13431944975632398,1.2109703480853307,0.0
s1_random,41,,,,,,,,-0.18034194500074066,1.2852015102278045,0.0
s1_random,42,,,,,,,,0.026241547882918315,1.651318419296024,0.0
s1_random,43,,,,,,,,0.3026894905900744,1.5515234356518581,0.0
s1_random,44,,,,,,,,0.4948256005634781,1.48149043827793,0.0008737234313229703
s1_random,45,,,,,,,,0.28838046441126847,1.5741666125436324,0.0
s1_random,46,,,,,,,,0.5030719003632338,1.459480172438338,0.027157414221067988
s1_random,47,,,,,,,,0.4582506683735786,1.4088654966428125,7.002358315411072e-08
s1_random,48,,,,,,,,-0.28425279905379824,1.2692647328256073,0.0
s1_random,49,,,,,,,,0.36531193082291336,1.623093657882942,0.0
s1_random,50,,,,,,,,0.476445448216743,1.4807015434699498,0.0001065426694211169
s1_random,51,,,,,,,,0.14047621876734834,1.6046428174350358,0.0
s1_random,52,,,,,,,,-0.12720388018659667,1.7150943884396268,0.0
s1_random,53,,,,,,,,0.013044280383685663,1.1541991078187448,0.0
s1_random,54,,,,,,,,0.31849985266703174,1.5100638242423738,0.0
s1_random,55,,,,,,,,0.45266185612186055,1.2331705336114558,4.876912172302461e-05
s1_random,56,,,,,,,,0.4048296312349532,1.3967568892401134,0.0
s1_random,57,,,,,,,,0.13670106716456237,1.6246258845682604,0.0
s1_random,58,,,,,,,,-0.10641886582316752,1.7409878464969006,0.0
s1_random,59,,,,,,,,0.15798518809265366,1.3947969388082968,0.0
s1_random,60,,,,,,,,0.46933065996434964,1.3143420924195286,2.2442767422248266e-06
s1_random,61,,,,,,,,0.47158938146216817,1.3556736204351567,2.0348483942278506e-07
s1_random,62,,,,,,,,-0.15204631435959257,1.6905589971014217,0.0
s1_random,63,,,,,,,,0.4310623060571324,1.407443626092964,1.6535262048478216e-10
s1_random,64,,,,,,,,0.3232711476129417,1.591934711483292,0.0
s1_random,65,,,,,,,,0.5240105303714557,1.5241452188727023,0.08934930812727204
s1_random,66,,,,,,,,-0.064689923166475,1.6141350921265651,0.0
s1_random,67,,,,,,,,0.31131450692188856,1.4209054937053958,0.0
s1_random,68,,,,,,,,0.4360212711352516,1.34703992146791,1.0161733676739004e-09
s1_random,69,,,,,,,,0.4425877315377539,1.3478121399671528,7.500888798972483e-12
s1_random,70,,,,,,,,0.4513753920013863,1.488097460944951,4.840572387365683e-13
s1_random,71,,,,,,,,0.025215431254886404,1.4436175453780558,0.0
s1_random,72,,,,,,,,-0.26210434183521736,1.5862277907788367,0.0
s1_random,73,,,,,,,,-0.2630702910188533,1.5532498225319387,0.0
s1_random,74,,,,,,,,-0.13651389628738084,1.6971175037291204,0.0
s1_random,75,,,,,,,,0.33523275986908785,1.4374179713157613,0.0
s1_random,76,,,,,,,,-0.11911233512986685,1.5469036867106254,0.0
s1_random,77,,,,,,,,0.4424634460489896,1.4710469638142352,7.535305712735862e-12
s1_random,78,,,,,,,,0.45650057535406774,1.4924629885748588,1.2297713780640152e-07
s1_random,79,,,,,,,,-0.28736096278827034,1.5851979428588756,0.0
s1_random,80,,,,,,,,0.5285524225558984,1.461974612263396,0.5208109599533077
