condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Little Cottonwood 2021,0,0.5397881461260304,1.065947341300313,1.8054004907608032,0.23052178899082565,0.7261554002761841,0.5519760555530163,1.608991406945628,,,
fcf_s1_random,0,,,,,,,,0.09118850592047124,1.7602695891142943,0.0
fcf_s1_random,1,,,,,,,,0.4142296185421085,1.812251948942597,0.0
fcf_s1_random,2,,,,,,,,0.055493992323180925,1.8298102017335134,0.0
fcf_s1_random,3,,,,,,,,-0.12884752059400625,1.8334710378167753,0.0
fcf_s1_random,4,,,,,,,,-0.16920830347402604,1.7622176843483432,0.0
fcf_s1_random,5,,,,,,,,0.2397703708898817,1.6969209830403336,0.0
fcf_s1_random,6,,,,,,,,-0.1457851607265465,1.8056523548457897,0.0
fcf_s1_random,7,,,,,,,,0.39591016200274354,1.7831108605347477,0.0
fcf_s1_random,8,,,,,,,,0.46879125177929165,1.7071700562382186,2.0501897046720785e-07
fcf_s1_random,9,,,,,,,,0.37413788219088057,1.6875622077820953,0.0
fcf_s1_random,10,,,,,,,,0.15442510951674043,1.7959386243227469,0.0
fcf_s1_random,11,,,,,,,,-0.20510233578140524,1.84529860399484,0.0
fcf_s1_random,12,,,,,,,,0.48610627288494634,1.7210636941262487,2.327475049512806e-05
fcf_s1_random,13,,,,,,,,0.4101183937155645,1.7267815623113594,0.0
fcf_s1_random,14,,,,,,,,0.26153913315790445,1.7974248505493577,0.0
fcf_s1_random,15,,,,,,,,0.05282351623320606,1.7784953098342038,0.0
fcf_s1_random,16,,,,,,,,0.10125434618110876,1.804233834336944,0.0
fcf_s1_random,17,,,,,,,,0.49279689071212585,1.7324256905634567,0.0002344968038134887
fcf_s1_random,18,,,,,,,,0.31918035079311285,1.7609461683834529,0.0
fcf_s1_random,19,,,,,,,,0.371380680622429,1.808303718630031,0.0
fcf_s1_random,20,,,,,,,,-0.013661118528267265,1.6595453423652968,0.0
fcf_s1_random,21,,,,,,,,0.17181794591372662,1.8234120679520693,0.0
fcf_s1_random,22,,,,,,,,0.23633738727797404,1.7613299825926596,0.0
fcf_s1_random,23,,,,,,,,-0.10990121451033133,1.8238031563073427,0.0
fcf_s1_random,24,,,,,,,,0.004719615276490756,1.67436578997397,0.0
fcf_s1_random,25,,,,,,,,0.022410933266660646,1.8167502378577078,0.0
fcf_s1_random,26,,,,,,,,-0.09621171185156459,1.8445530831948351,0.0
fcf_s1_random,27,,,,,,,,0.020999564958922308,1.8094326384921342,0.0
fcf_s1_random,28,,,,,,,,0.40130889933612135,1.6580678838688492,0.0
fcf_s1_random,29,,,,,,,,-0.1963877746670553,1.8421077302268107,0.0
fcf_s1_random,30,,,,,,,,0.4767975767543523,1.6921104485205734,3.3812644262276592e-06
fcf_s1_random,31,,,,,,,,0.24450664239516395,1.7899561030081619,0.0
fcf_s1_random,32,,,,,,,,-0.1406983446436876,1.7666380136940134,0.0
fcf_s1_random,33,,,,,,,,-0.0971638470147341,1.7562125506259192,0.0
fcf_s1_random,34,,,,,,,,0.3827845599280105,1.7647848438795783,0.0
fcf_s1_random,35,,,,,,,,0.2889422924932476,1.8040191155837972,0.0
fcf_s1_random,36,,,,,,,,0.48123979304813647,1.7217465539016414,6.788062121287908e-07
fcf_s1_random,37,,,,,,,,0.31605702314052414,1.7534232059741919,0.0
fcf_s1_random,38,,,,,,,,0.057024608339114345,1.5142286146422097,0.0
