condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,valid-sd,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Little Cottonwood 2021,0,0.5397881461260304,1.065947341300313,1.8054004907608032,0.23052178899082565,0.7261554002761841,3339.0,0.5519760555530163,1.225438461537926,,,
invert,0,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,1,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,2,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,3,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,4,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,5,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,6,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,7,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,8,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,9,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,10,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,11,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,12,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,13,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,14,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,15,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,16,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,17,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,18,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,19,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,20,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,21,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,22,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,23,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,24,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,25,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,26,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,27,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,28,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,29,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,30,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,31,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,32,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,33,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,34,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,35,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,36,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,37,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
invert,38,,,,,,,,,-0.012280865192822713,1.4480242315343166,0.0
