condition,round,real_r,real_rmse,mean_snowdepth,fcf_mean,dry_percentage,valid-sd,optimized_r,optimized_rmse,random_r,random_rmse,fischerz
Mores 2021,0,0.39756464003682546,0.9145271045588742,1.5961477756500244,0.4869843168527379,0.8634313344955444,4002.0,0.4428584427925393,1.1549292654422643,,,
invert,0,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,1,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,2,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,3,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,4,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,5,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,6,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,7,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,8,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,9,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,10,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,11,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,12,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,13,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,14,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,15,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,16,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,17,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,18,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,19,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,20,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,21,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,22,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,23,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,24,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,25,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,26,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,27,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,28,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,29,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,30,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,31,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,32,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,33,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,34,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,35,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,36,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,37,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,38,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,39,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,40,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,41,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,42,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,43,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,44,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,45,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,46,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,47,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,48,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
invert,49,,,,,,,,,-0.1257790485215905,1.3415628479792991,0.0
fcf_s1_random,0,,,,,,,,,0.4578670675526263,1.1526480327118511,2.4255631047465087e-05
fcf_s1_random,1,,,,,,,,,0.012620820289915095,1.022321819738681,0.0
fcf_s1_random,2,,,,,,,,,0.42537426085880414,1.0930066005426915,0.08982766707440804
fcf_s1_random,3,,,,,,,,,0.10640207577611764,1.1578834843068573,0.0
fcf_s1_random,4,,,,,,,,,0.03432666446089992,1.3329260162869974,0.0
fcf_s1_random,5,,,,,,,,,0.5675895287273676,0.9078481471903117,0.0
fcf_s1_random,6,,,,,,,,,0.020669206803356002,1.2094712237643919,0.0
fcf_s1_random,7,,,,,,,,,0.469713107386949,1.1704947705511402,9.789371091528665e-09
fcf_s1_random,8,,,,,,,,,0.06613802014148351,1.2330456127116585,0.0
fcf_s1_random,9,,,,,,,,,0.10921359529226919,1.3825592731721705,0.0
fcf_s1_random,10,,,,,,,,,0.11483098811917165,1.2917228532717813,0.0
fcf_s1_random,11,,,,,,,,,-0.05623922729010315,1.4094300681484344,0.0
fcf_s1_random,12,,,,,,,,,-0.04574406024754188,1.4167471645157348,0.0
fcf_s1_random,13,,,,,,,,,-0.181423034486728,1.4384179950679155,0.0
fcf_s1_random,14,,,,,,,,,0.09184087062703661,1.3850335662160123,0.0
fcf_s1_random,15,,,,,,,,,0.423630417872333,0.974264058801975,0.13510851825494852
fcf_s1_random,16,,,,,,,,,0.25413993912781546,0.6053434330645335,0.0
fcf_s1_random,17,,,,,,,,,0.1753301264598714,1.24275906500694,0.0
fcf_s1_random,18,,,,,,,,,0.06819308274111945,1.0855994570319978,0.0
fcf_s1_random,19,,,,,,,,,-0.1193597023607033,1.4702781829303784,0.0
fcf_s1_random,20,,,,,,,,,0.5696140629294096,1.1308568808937616,0.0
fcf_s1_random,21,,,,,,,,,0.5212496031040768,1.1867927617278131,0.0
fcf_s1_random,22,,,,,,,,,0.022240456833150995,1.0176002705341425,0.0
fcf_s1_random,23,,,,,,,,,-0.006719897194298397,1.4421080270962867,0.0
fcf_s1_random,24,,,,,,,,,0.37786686533066344,1.200045861983249,0.07627076884607908
